Id,StageName,CreatedDate,OpportunityId
0080h00002qm7ejAAA,Closed Lost,2018-10-04T18:08:11.000+0000,0060h000016cINxAAM
0080h00002pVEp7AAG,Presentation Booked,2018-05-23T19:27:35.000+0000,0060h000016cINxAAM
0080h00002pVEp8AAG,Presentation Booked,2018-05-23T19:27:35.000+0000,0060h000016cINxAAM
0080h00002qHGrMAAW,Closed Lost,2018-06-29T21:10:30.000+0000,0060h000016cITgAAM
0080h00002pVF3TAAW,Presentation Booked,2018-05-23T20:26:42.000+0000,0060h000016cITgAAM
0080h00002pVF3UAAW,Presentation Booked,2018-05-23T20:26:42.000+0000,0060h000016cITgAAM
0080h00002pVFNQAA4,Closed Lost,2018-05-23T21:55:03.000+0000,0060h000016cIZWAA2
0080h00002pVFMSAA4,Presentation Booked,2018-05-23T21:49:31.000+0000,0060h000016cIZWAA2
0080h00002pVFMTAA4,Presentation Booked,2018-05-23T21:49:31.000+0000,0060h000016cIZWAA2
0080h00002qlrFSAAY,Closed Lost,2018-09-28T22:14:33.000+0000,0060h000016cIZgAAM
0080h00002qlrFTAAY,Closed Lost,2018-09-28T22:14:33.000+0000,0060h000016cIZgAAM
0080h00002qjwREAAY,Warm: Buying Signals,2018-08-21T22:45:51.000+0000,0060h000016cIZgAAM
0080h00002qHiYcAAK,Warm: Buying Signals,2018-07-10T19:33:21.000+0000,0060h000016cIZgAAM
0080h00002qGx6eAAC,Warm: Buying Signals,2018-06-25T16:41:44.000+0000,0060h000016cIZgAAM
0080h00002pVFN1AAO,Presentation Booked,2018-05-23T21:54:06.000+0000,0060h000016cIZgAAM
0080h00002pVFN2AAO,Presentation Booked,2018-05-23T21:54:06.000+0000,0060h000016cIZgAAM
0080h00002qkco0AAA,Closed Lost,2018-09-04T06:11:28.000+0000,0060h000016cIaPAAU
0080h00002qGjnlAAC,Presentation Delivered,2018-06-20T23:49:24.000+0000,0060h000016cIaPAAU
0080h00002pVFP7AAO,Presentation Booked,2018-05-23T22:07:05.000+0000,0060h000016cIaPAAU
0080h00002pVFP8AAO,Presentation Booked,2018-05-23T22:07:05.000+0000,0060h000016cIaPAAU
0080h00002qm7fbAAA,Closed Lost,2018-10-04T18:09:56.000+0000,0060h000016cJVPAA2
0080h00002qm7fcAAA,Closed Lost,2018-10-04T18:09:56.000+0000,0060h000016cJVPAA2
0080h00002pVH87AAG,Presentation Booked,2018-05-24T14:45:37.000+0000,0060h000016cJVPAA2
0080h00002pVH88AAG,Presentation Booked,2018-05-24T14:45:37.000+0000,0060h000016cJVPAA2
0080h00002qlm0CAAQ,Closed Lost,2018-09-27T17:52:12.000+0000,0060h000016cJWDAA2
0080h00002qlm0BAAQ,Closed Lost,2018-09-27T17:52:11.000+0000,0060h000016cJWDAA2
0080h00002qknAJAAY,Warm: Buying Signals,2018-09-06T16:43:11.000+0000,0060h000016cJWDAA2
0080h00002qGF2pAAG,Warm: Buying Signals,2018-06-11T15:03:36.000+0000,0060h000016cJWDAA2
0080h00002pVHAcAAO,Presentation Booked,2018-05-24T14:55:11.000+0000,0060h000016cJWDAA2
0080h00002pVHAdAAO,Presentation Booked,2018-05-24T14:55:11.000+0000,0060h000016cJWDAA2
0080h00002pVHIbAAO,Closed Lost,2018-05-24T15:21:14.000+0000,0060h000016cJXBAA2
0080h00002pVHDWAA4,Presentation Booked,2018-05-24T15:05:35.000+0000,0060h000016cJXBAA2
0080h00002pVHDXAA4,Presentation Booked,2018-05-24T15:05:35.000+0000,0060h000016cJXBAA2
0080h00002sI3J6AAK,Closed Lost,2018-11-07T21:08:54.000+0000,0060h000016cJkfAAE
0080h00002qknBRAAY,Warm: Buying Signals,2018-09-06T16:48:29.000+0000,0060h000016cJkfAAE
0080h00002qH9zJAAS,Warm: Buying Signals,2018-06-28T18:40:51.000+0000,0060h000016cJkfAAE
0080h00002pVHlKAAW,Presentation Booked,2018-05-24T16:47:10.000+0000,0060h000016cJkfAAE
0080h00002pVHlLAAW,Presentation Booked,2018-05-24T16:47:10.000+0000,0060h000016cJkfAAE
0080h00002qGomnAAC,Closed Lost,2018-06-21T18:19:01.000+0000,0060h000016cK0iAAE
0080h00002qG1fWAAS,Warm: Buying Signals,2018-06-05T21:35:30.000+0000,0060h000016cK0iAAE
0080h00002pVIECAA4,Presentation Booked,2018-05-24T18:23:56.000+0000,0060h000016cK0iAAE
0080h00002pVIEDAA4,Presentation Booked,2018-05-24T18:23:56.000+0000,0060h000016cK0iAAE
0080h00002qlJc5AAE,Closed Lost,2018-09-17T17:03:37.000+0000,0060h000016cKLJAA2
0080h00002qlJc0AAE,Closed Lost,2018-09-17T17:03:31.000+0000,0060h000016cKLJAA2
0080h00002qlJc1AAE,Closed Lost,2018-09-17T17:03:31.000+0000,0060h000016cKLJAA2
0080h00002qHlCuAAK,Unqualified,2018-07-11T16:56:24.000+0000,0060h000016cKLJAA2
0080h00002pVIrzAAG,Presentation Booked,2018-05-24T19:53:39.000+0000,0060h000016cKLJAA2
0080h00002pVIs0AAG,Presentation Booked,2018-05-24T19:53:39.000+0000,0060h000016cKLJAA2
0080h00002qk8NcAAI,Closed Lost,2018-08-24T23:59:41.000+0000,0060h000016cKTqAAM
0080h00002qHiTSAA0,Closed Lost,2018-07-10T19:23:24.000+0000,0060h000016cKTqAAM
0080h00002pVJGtAAO,Presentation Booked,2018-05-24T21:28:56.000+0000,0060h000016cKTqAAM
0080h00002pVJGuAAO,Presentation Booked,2018-05-24T21:28:56.000+0000,0060h000016cKTqAAM
0080h00002sI3HZAA0,Closed Lost,2018-11-07T21:03:17.000+0000,0060h000016cKW1AAM
0080h00002sI3HaAAK,Closed Lost,2018-11-07T21:03:17.000+0000,0060h000016cKW1AAM
0080h00002qm7z4AAA,Presentation Delivered,2018-10-04T19:24:46.000+0000,0060h000016cKW1AAM
0080h00002qIt0SAAS,Presentation Delivered,2018-07-27T15:58:32.000+0000,0060h000016cKW1AAM
0080h00002pVJPHAA4,Presentation Booked,2018-05-24T21:56:20.000+0000,0060h000016cKW1AAM
0080h00002pVJPIAA4,Presentation Booked,2018-05-24T21:56:20.000+0000,0060h000016cKW1AAM
0080h00002qk8RtAAI,Closed Lost,2018-08-25T00:26:58.000+0000,0060h000016cKWGAA2
0080h00002qHqRNAA0,Closed Lost,2018-07-12T21:49:16.000+0000,0060h000016cKWGAA2
0080h00002pVJQBAA4,Presentation Booked,2018-05-24T22:02:15.000+0000,0060h000016cKWGAA2
0080h00002pVJQAAA4,Presentation Booked,2018-05-24T22:02:14.000+0000,0060h000016cKWGAA2
0080h00002qGeN9AAK,Closed Lost,2018-06-19T15:20:29.000+0000,0060h000016cKWVAA2
0080h00002qGVQtAAO,Unqualified,2018-06-15T17:31:52.000+0000,0060h000016cKWVAA2
0080h00002pVJQUAA4,Presentation Booked,2018-05-24T22:04:01.000+0000,0060h000016cKWVAA2
0080h00002pVJQVAA4,Presentation Booked,2018-05-24T22:04:01.000+0000,0060h000016cKWVAA2
0080h00002sIJEVAA4,Closed Lost,2018-11-12T23:37:18.000+0000,0060h000016cKYCAA2
0080h00002sIJEWAA4,Closed Lost,2018-11-12T23:37:18.000+0000,0060h000016cKYCAA2
0080h00002qknBWAAY,Warm: Buying Signals,2018-09-06T16:48:43.000+0000,0060h000016cKYCAA2
0080h00002qFkVhAAK,Warm: Buying Signals,2018-05-30T21:36:38.000+0000,0060h000016cKYCAA2
0080h00002pVJVyAAO,Presentation Booked,2018-05-24T22:47:12.000+0000,0060h000016cKYCAA2
0080h00002pVJVzAAO,Presentation Booked,2018-05-24T22:47:12.000+0000,0060h000016cKYCAA2
0080h00002qH4SKAA0,Closed Lost,2018-06-27T14:52:33.000+0000,0060h000016cKzbAAE
0080h00002pVKhBAAW,Presentation Booked,2018-05-25T14:35:20.000+0000,0060h000016cKzbAAE
0080h00002pVKhCAAW,Presentation Booked,2018-05-25T14:35:20.000+0000,0060h000016cKzbAAE
0080h00002qlmtNAAQ,Closed Lost,2018-09-27T20:33:52.000+0000,0060h000016cL0PAAU
0080h00002qlmtOAAQ,Closed Lost,2018-09-27T20:33:52.000+0000,0060h000016cL0PAAU
0080h00002qk5QTAAY,Presentation Delivered,2018-08-23T22:19:57.000+0000,0060h000016cL0PAAU
0080h00002qk5QJAAY,Presentation Delivered,2018-08-23T22:19:19.000+0000,0060h000016cL0PAAU
0080h00002qjhvYAAQ,Presentation Delivered,2018-08-16T22:06:58.000+0000,0060h000016cL0PAAU
0080h00002qjbiPAAQ,Presentation Delivered,2018-08-15T22:36:23.000+0000,0060h000016cL0PAAU
0080h00002qHVwIAAW,Warm: Buying Signals,2018-07-05T16:09:00.000+0000,0060h000016cL0PAAU
0080h00002qGNRpAAO,Warm: Buying Signals,2018-06-13T18:47:43.000+0000,0060h000016cL0PAAU
0080h00002qGNRQAA4,Warm: Buying Signals,2018-06-13T18:46:17.000+0000,0060h000016cL0PAAU
0080h00002qGHJwAAO,Warm: Buying Signals,2018-06-11T21:40:57.000+0000,0060h000016cL0PAAU
0080h00002pVKinAAG,Presentation Booked,2018-05-25T14:40:07.000+0000,0060h000016cL0PAAU
0080h00002pVKioAAG,Presentation Booked,2018-05-25T14:40:07.000+0000,0060h000016cL0PAAU
0080h00002qjmOEAAY,Closed Lost,2018-08-17T15:23:30.000+0000,0060h000016cL2aAAE
0080h00002qjhsAAAQ,Closed Lost,2018-08-16T21:54:42.000+0000,0060h000016cL2aAAE
0080h00002qjhsBAAQ,Closed Lost,2018-08-16T21:54:42.000+0000,0060h000016cL2aAAE
0080h00002qjhrqAAA,Verbal Agreement,2018-08-16T21:54:13.000+0000,0060h000016cL2aAAE
0080h00002qJ4XZAA0,Verbal Agreement,2018-07-31T21:35:03.000+0000,0060h000016cL2aAAE
0080h00002qJ4XnAAK,Presentation Delivered,2018-07-31T21:34:46.000+0000,0060h000016cL2aAAE
0080h00002qJ4XdAAK,Presentation Delivered,2018-07-31T21:34:40.000+0000,0060h000016cL2aAAE
0080h00002qFxgWAAS,Presentation Delivered,2018-06-04T22:11:29.000+0000,0060h000016cL2aAAE
0080h00002pVKqIAAW,Presentation Booked,2018-05-25T15:11:07.000+0000,0060h000016cL2aAAE
0080h00002pVKqJAAW,Presentation Booked,2018-05-25T15:11:07.000+0000,0060h000016cL2aAAE
0080h00002qm8tpAAA,Closed Lost,2018-10-04T22:52:19.000+0000,0060h000016cLFYAA2
0080h00002qm8tqAAA,Closed Lost,2018-10-04T22:52:19.000+0000,0060h000016cLFYAA2
0080h00002qkoxUAAQ,Presentation Booked,2018-09-06T20:45:05.000+0000,0060h000016cLFYAA2
0080h00002pVLKqAAO,Presentation Booked,2018-05-25T17:02:36.000+0000,0060h000016cLFYAA2
0080h00002pVLKrAAO,Presentation Booked,2018-05-25T17:02:36.000+0000,0060h000016cLFYAA2
0080h00002qk8TBAAY,Closed Lost,2018-08-25T00:30:24.000+0000,0060h000016cLL0AAM
0080h00002qHiUpAAK,Closed Lost,2018-07-10T19:26:02.000+0000,0060h000016cLL0AAM
0080h00002pVLhiAAG,Presentation Booked,2018-05-25T18:27:37.000+0000,0060h000016cLL0AAM
0080h00002pVLhjAAG,Presentation Booked,2018-05-25T18:27:37.000+0000,0060h000016cLL0AAM
0080h00002qlKAmAAM,Closed Lost,2018-09-17T18:31:46.000+0000,0060h000016cLLZAA2
0080h00002qlKAnAAM,Closed Lost,2018-09-17T18:31:46.000+0000,0060h000016cLLZAA2
0080h00002qJ4ZZAA0,Warm: Buying Signals,2018-07-31T21:38:04.000+0000,0060h000016cLLZAA2
0080h00002qHiY9AAK,Warm: Buying Signals,2018-07-10T19:33:32.000+0000,0060h000016cLLZAA2
0080h00002qG4tDAAS,Warm: Buying Signals,2018-06-06T22:24:01.000+0000,0060h000016cLLZAA2
0080h00002pVLmiAAG,Presentation Booked,2018-05-25T18:40:13.000+0000,0060h000016cLLZAA2
0080h00002pVLmjAAG,Presentation Booked,2018-05-25T18:40:13.000+0000,0060h000016cLLZAA2
0080h00002qk8SrAAI,Closed Lost,2018-08-25T00:29:29.000+0000,0060h000016cLMhAAM
0080h00002qGl9LAAS,Closed Lost,2018-06-21T15:25:22.000+0000,0060h000016cLMhAAM
0080h00002qFrKnAAK,Presentation Delivered,2018-06-01T19:02:38.000+0000,0060h000016cLMhAAM
0080h00002pVLquAAG,Presentation Booked,2018-05-25T18:56:08.000+0000,0060h000016cLMhAAM
0080h00002pVLqvAAG,Presentation Booked,2018-05-25T18:56:08.000+0000,0060h000016cLMhAAM
0080h00002qHqS6AAK,Closed Lost,2018-07-12T21:53:07.000+0000,0060h000016cLSlAAM
0080h00002pVM94AAG,Presentation Booked,2018-05-25T20:01:57.000+0000,0060h000016cLSlAAM
0080h00002pVM95AAG,Presentation Booked,2018-05-25T20:01:57.000+0000,0060h000016cLSlAAM
0080h00002qljSGAAY,Closed Lost,2018-09-26T22:33:13.000+0000,0060h000016cQPQAA2
0080h00002qlZkMAAU,Presentation Delivered,2018-09-23T18:36:07.000+0000,0060h000016cQPQAA2
0080h00002qjqhjAAA,Closed Lost,2018-08-20T15:14:25.000+0000,0060h000016cQPQAA2
0080h00002qjqhkAAA,Closed Lost,2018-08-20T15:14:25.000+0000,0060h000016cQPQAA2
0080h00002qJFQnAAO,Hot: Negotiation/Review,2018-08-03T21:49:56.000+0000,0060h000016cQPQAA2
0080h00002qJFFhAAO,Warm: Buying Signals,2018-08-03T21:07:06.000+0000,0060h000016cQPQAA2
0080h00002qGgQ9AAK,Warm: Buying Signals,2018-06-19T22:31:40.000+0000,0060h000016cQPQAA2
0080h00002qGgPzAAK,Warm: Buying Signals,2018-06-19T22:31:13.000+0000,0060h000016cQPQAA2
0080h00002qFejtAAC,Presentation Booked,2018-05-29T15:47:59.000+0000,0060h000016cQPQAA2
0080h00002qFejuAAC,Presentation Booked,2018-05-29T15:47:59.000+0000,0060h000016cQPQAA2
0080h00002sI4LDAA0,Closed Lost,2018-11-08T04:25:27.000+0000,0060h000016cQRRAA2
0080h00002qmllzAAA,Warm: Buying Signals,2018-10-17T20:17:02.000+0000,0060h000016cQRRAA2
0080h00002qma84AAA,Warm: Buying Signals,2018-10-12T23:42:56.000+0000,0060h000016cQRRAA2
0080h00002qm7jJAAQ,Closed Lost,2018-10-04T18:17:10.000+0000,0060h000016cQRRAA2
0080h00002qm7jKAAQ,Closed Lost,2018-10-04T18:17:10.000+0000,0060h000016cQRRAA2
0080h00002qm7gAAAQ,Presentation Booked,2018-10-04T18:12:54.000+0000,0060h000016cQRRAA2
0080h00002qFepcAAC,Presentation Booked,2018-05-29T16:02:36.000+0000,0060h000016cQRRAA2
0080h00002qFepdAAC,Presentation Booked,2018-05-29T16:02:36.000+0000,0060h000016cQRRAA2
0080h00002sI3N8AAK,Closed Lost,2018-11-07T21:14:29.000+0000,0060h000016cQvUAAU
0080h00002qm8V0AAI,Warm: Buying Signals,2018-10-04T21:13:26.000+0000,0060h000016cQvUAAU
0080h00002qHXWFAA4,Warm: Buying Signals,2018-07-05T21:42:07.000+0000,0060h000016cQvUAAU
0080h00002qHRFXAA4,Hot: Negotiation/Review,2018-07-03T16:51:15.000+0000,0060h000016cQvUAAU
0080h00002qFxk9AAC,Hot: Negotiation/Review,2018-06-04T22:30:44.000+0000,0060h000016cQvUAAU
0080h00002qFgA0AAK,Presentation Booked,2018-05-29T20:01:06.000+0000,0060h000016cQvUAAU
0080h00002qFgA1AAK,Presentation Booked,2018-05-29T20:01:06.000+0000,0060h000016cQvUAAU
0080h00002qkZ6pAAE,Closed Lost,2018-08-31T20:52:59.000+0000,0060h000016cR6lAAE
0080h00002qkZ6kAAE,Closed Lost,2018-08-31T20:52:41.000+0000,0060h000016cR6lAAE
0080h00002qHi3GAAS,Presentation Delivered,2018-07-10T18:23:56.000+0000,0060h000016cR6lAAE
0080h00002qGjTIAA0,Presentation Delivered,2018-06-20T21:31:25.000+0000,0060h000016cR6lAAE
0080h00002qFgsaAAC,Presentation Booked,2018-05-29T22:24:13.000+0000,0060h000016cR6lAAE
0080h00002qFgsbAAC,Presentation Booked,2018-05-29T22:24:13.000+0000,0060h000016cR6lAAE
0080h00002qGKqEAAW,Closed Lost,2018-06-12T20:54:23.000+0000,0060h000016cR6vAAE
0080h00002qFkZZAA0,Presentation Delivered,2018-05-30T21:52:52.000+0000,0060h000016cR6vAAE
0080h00002qFgsuAAC,Presentation Booked,2018-05-29T22:29:44.000+0000,0060h000016cR6vAAE
0080h00002qFgsvAAC,Presentation Booked,2018-05-29T22:29:44.000+0000,0060h000016cR6vAAE
0080h00002qlNl9AAE,Closed Lost,2018-09-18T20:13:42.000+0000,0060h000016cRAhAAM
0080h00002qlNlAAAU,Closed Lost,2018-09-18T20:13:42.000+0000,0060h000016cRAhAAM
0080h00002qFgzzAAC,Presentation Booked,2018-05-29T23:15:40.000+0000,0060h000016cRAhAAM
0080h00002qFh00AAC,Presentation Booked,2018-05-29T23:15:40.000+0000,0060h000016cRAhAAM
0080h00002qlBwFAAU,Closed Lost,2018-09-13T21:15:51.000+0000,0060h000016cRB1AAM
0080h00002qlBwEAAU,Closed Lost,2018-09-13T21:15:50.000+0000,0060h000016cRB1AAM
0080h00002qFs9LAAS,Presentation Delivered,2018-06-02T00:05:42.000+0000,0060h000016cRB1AAM
0080h00002qFh0OAAS,Presentation Booked,2018-05-29T23:19:07.000+0000,0060h000016cRB1AAM
0080h00002qFh0PAAS,Presentation Booked,2018-05-29T23:19:07.000+0000,0060h000016cRB1AAM
0080h00002qjnwxAAA,Closed Lost,2018-08-17T21:29:55.000+0000,0060h000016cRZZAA2
0080h00002qjnwyAAA,Closed Lost,2018-08-17T21:29:55.000+0000,0060h000016cRZZAA2
0080h00002qHiYmAAK,Warm: Buying Signals,2018-07-10T19:33:38.000+0000,0060h000016cRZZAA2
0080h00002qG8o0AAC,Warm: Buying Signals,2018-06-07T22:57:08.000+0000,0060h000016cRZZAA2
0080h00002qFiGBAA0,Presentation Booked,2018-05-30T15:05:52.000+0000,0060h000016cRZZAA2
0080h00002qFiGAAA0,Presentation Booked,2018-05-30T15:05:51.000+0000,0060h000016cRZZAA2
0080h00002qlHDFAA2,Closed Lost,2018-09-16T00:35:15.000+0000,0060h000016cRgAAAU
0080h00002qlHCvAAM,Closed Lost,2018-09-16T00:34:17.000+0000,0060h000016cRgAAAU
0080h00002qlHCwAAM,Closed Lost,2018-09-16T00:34:17.000+0000,0060h000016cRgAAAU
0080h00002qGKfkAAG,Unqualified,2018-06-12T20:18:36.000+0000,0060h000016cRgAAAU
0080h00002qGKfVAAW,Unqualified,2018-06-12T20:18:19.000+0000,0060h000016cRgAAAU
0080h00002qFiaJAAS,Presentation Booked,2018-05-30T15:39:27.000+0000,0060h000016cRgAAAU
0080h00002qFiaKAAS,Presentation Booked,2018-05-30T15:39:27.000+0000,0060h000016cRgAAAU
0080h00002qk8S8AAI,Closed Lost,2018-08-25T00:27:16.000+0000,0060h000016cRn6AAE
0080h00002qHqSVAA0,Closed Lost,2018-07-12T21:54:26.000+0000,0060h000016cRn6AAE
0080h00002qFiudAAC,Presentation Booked,2018-05-30T16:38:12.000+0000,0060h000016cRn6AAE
0080h00002qFiueAAC,Presentation Booked,2018-05-30T16:38:12.000+0000,0060h000016cRn6AAE
0080h00002qm6j5AAA,Closed Lost,2018-10-04T14:50:06.000+0000,0060h000016cRnGAAU
0080h00002qknBbAAI,Warm: Buying Signals,2018-09-06T16:48:49.000+0000,0060h000016cRnGAAU
0080h00002qFwM5AAK,Warm: Buying Signals,2018-06-04T17:30:05.000+0000,0060h000016cRnGAAU
0080h00002qFiw0AAC,Presentation Booked,2018-05-30T16:45:22.000+0000,0060h000016cRnGAAU
0080h00002qFiw1AAC,Presentation Booked,2018-05-30T16:45:22.000+0000,0060h000016cRnGAAU
0080h00002qmCctAAE,Closed Lost,2018-10-06T17:42:29.000+0000,0060h000016cRnfAAE
0080h00002qmCcsAAE,Closed Lost,2018-10-06T17:42:28.000+0000,0060h000016cRnfAAE
0080h00002qFs7FAAS,Presentation Delivered,2018-06-01T23:27:58.000+0000,0060h000016cRnfAAE
0080h00002qFix8AAC,Presentation Booked,2018-05-30T16:50:09.000+0000,0060h000016cRnfAAE
0080h00002qFix9AAC,Presentation Booked,2018-05-30T16:50:09.000+0000,0060h000016cRnfAAE
0080h00002sI3lQAAS,Closed Lost,2018-11-07T22:31:33.000+0000,0060h000016cRoOAAU
0080h00002sI3lPAAS,Closed Lost,2018-11-07T22:31:33.000+0000,0060h000016cRoOAAU
0080h00002qn74AAAQ,Presentation Delivered,2018-10-24T21:52:16.000+0000,0060h000016cRoOAAU
0080h00002qn745AAA,Presentation Delivered,2018-10-24T21:52:03.000+0000,0060h000016cRoOAAU
0080h00002qn740AAA,Presentation Delivered,2018-10-24T21:51:56.000+0000,0060h000016cRoOAAU
0080h00002qji17AAA,Presentation Delivered,2018-08-16T22:24:16.000+0000,0060h000016cRoOAAU
0080h00002qJfH5AAK,Presentation Delivered,2018-08-13T14:43:51.000+0000,0060h000016cRoOAAU
0080h00002qHi4KAAS,Warm: Buying Signals,2018-07-10T18:26:01.000+0000,0060h000016cRoOAAU
0080h00002qHi2hAAC,Warm: Buying Signals,2018-07-10T18:22:34.000+0000,0060h000016cRoOAAU
0080h00002qGqA2AAK,Warm: Buying Signals,2018-06-21T22:13:39.000+0000,0060h000016cRoOAAU
0080h00002qGAZ3AAO,Warm: Buying Signals,2018-06-08T16:54:48.000+0000,0060h000016cRoOAAU
0080h00002qFj1LAAS,Presentation Booked,2018-05-30T17:06:24.000+0000,0060h000016cRoOAAU
0080h00002qFj1KAAS,Presentation Booked,2018-05-30T17:06:23.000+0000,0060h000016cRoOAAU
0080h00002qGT4BAAW,Closed Lost,2018-06-14T22:13:38.000+0000,0060h000016cRoYAAU
0080h00002qGRFZAA4,Unqualified,2018-06-14T17:37:33.000+0000,0060h000016cRoYAAU
0080h00002qFj1UAAS,Presentation Booked,2018-05-30T17:06:54.000+0000,0060h000016cRoYAAU
0080h00002qFj1VAAS,Presentation Booked,2018-05-30T17:06:54.000+0000,0060h000016cRoYAAU
0080h00002qm7zUAAQ,Closed Lost,2018-10-04T19:26:28.000+0000,0060h000016cRqoAAE
0080h00002qm7zTAAQ,Closed Lost,2018-10-04T19:26:27.000+0000,0060h000016cRqoAAE
0080h00002qFj5CAAS,Presentation Booked,2018-05-30T17:14:24.000+0000,0060h000016cRqoAAE
0080h00002qFj5DAAS,Presentation Booked,2018-05-30T17:14:24.000+0000,0060h000016cRqoAAE
0080h00002qk8SIAAY,Closed Lost,2018-08-25T00:27:26.000+0000,0060h000016cRtEAAU
0080h00002qHqSpAAK,Closed Lost,2018-07-12T21:55:50.000+0000,0060h000016cRtEAAU
0080h00002qFjExAAK,Presentation Booked,2018-05-30T17:40:17.000+0000,0060h000016cRtEAAU
0080h00002qFjEyAAK,Presentation Booked,2018-05-30T17:40:17.000+0000,0060h000016cRtEAAU
0080h00002qlJlJAAU,Closed Lost,2018-09-17T17:30:40.000+0000,0060h000016cSC0AAM
0080h00002qlJlIAAU,Closed Lost,2018-09-17T17:30:39.000+0000,0060h000016cSC0AAM
0080h00002qGF26AAG,Unqualified,2018-06-11T15:02:17.000+0000,0060h000016cSC0AAM
0080h00002qFkDLAA0,Presentation Booked,2018-05-30T20:30:47.000+0000,0060h000016cSC0AAM
0080h00002qFkDMAA0,Presentation Booked,2018-05-30T20:30:47.000+0000,0060h000016cSC0AAM
0080h00002qjnZCAAY,Closed Lost,2018-08-17T19:48:34.000+0000,0060h000016cSELAA2
0080h00002qjnZBAAY,Closed Lost,2018-08-17T19:48:33.000+0000,0060h000016cSELAA2
0080h00002qJ4YhAAK,Presentation Delivered,2018-07-31T21:39:10.000+0000,0060h000016cSELAA2
0080h00002qHiYrAAK,Presentation Delivered,2018-07-10T19:33:46.000+0000,0060h000016cSELAA2
0080h00002qH9PBAA0,Presentation Delivered,2018-06-28T17:00:10.000+0000,0060h000016cSELAA2
0080h00002qGFvCAAW,Warm: Buying Signals,2018-06-11T17:26:27.000+0000,0060h000016cSELAA2
0080h00002qFkJJAA0,Presentation Booked,2018-05-30T20:51:15.000+0000,0060h000016cSELAA2
0080h00002qFkJKAA0,Presentation Booked,2018-05-30T20:51:15.000+0000,0060h000016cSELAA2
0080h00002qk8AaAAI,Closed Lost,2018-08-24T22:28:05.000+0000,0060h000016cSEpAAM
0080h00002qJSPnAAO,Closed Lost,2018-08-09T00:03:35.000+0000,0060h000016cSEpAAM
0080h00002qJSPYAA4,Hot: Negotiation/Review,2018-08-09T00:02:42.000+0000,0060h000016cSEpAAM
0080h00002qJFQdAAO,Hot: Negotiation/Review,2018-08-03T21:48:29.000+0000,0060h000016cSEpAAM
0080h00002qHXJgAAO,Hot: Negotiation/Review,2018-07-05T21:03:07.000+0000,0060h000016cSEpAAM
0080h00002qGK03AAG,Warm: Buying Signals,2018-06-12T18:24:44.000+0000,0060h000016cSEpAAM
0080h00002qGJzyAAG,Warm: Buying Signals,2018-06-12T18:24:18.000+0000,0060h000016cSEpAAM
0080h00002qGDGWAA4,Closed Lost,2018-06-10T05:21:18.000+0000,0060h000016cSEpAAM
0080h00002qFkKMAA0,Presentation Booked,2018-05-30T20:55:13.000+0000,0060h000016cSEpAAM
0080h00002qFkKNAA0,Presentation Booked,2018-05-30T20:55:13.000+0000,0060h000016cSEpAAM
0080h00002qmTXgAAM,Closed Lost,2018-10-11T15:22:42.000+0000,0060h000016cT0xAAE
0080h00002qHMepAAG,Warm: Buying Signals,2018-07-02T15:53:56.000+0000,0060h000016cT0xAAE
0080h00002qGqExAAK,Contract Sent,2018-06-21T22:41:04.000+0000,0060h000016cT0xAAE
0080h00002qGMl5AAG,Hot: Negotiation/Review,2018-06-13T16:17:46.000+0000,0060h000016cT0xAAE
0080h00002qG0FFAA0,Hot: Negotiation/Review,2018-06-05T16:42:29.000+0000,0060h000016cT0xAAE
0080h00002qG0E7AAK,Hot: Negotiation/Review,2018-06-05T16:37:20.000+0000,0060h000016cT0xAAE
0080h00002qFmh7AAC,Presentation Booked,2018-05-31T15:58:08.000+0000,0060h000016cT0xAAE
0080h00002qFmh8AAC,Presentation Booked,2018-05-31T15:58:08.000+0000,0060h000016cT0xAAE
0080h00002sHjtTAAS,Closed Lost,2018-10-31T22:13:38.000+0000,0060h000016cT3cAAE
0080h00002sHjtUAAS,Closed Lost,2018-10-31T22:13:38.000+0000,0060h000016cT3cAAE
0080h00002qkn8IAAQ,Warm: Buying Signals,2018-09-06T16:36:16.000+0000,0060h000016cT3cAAE
0080h00002qkn88AAA,Warm: Buying Signals,2018-09-06T16:35:49.000+0000,0060h000016cT3cAAE
0080h00002qkjUEAAY,Warm: Buying Signals,2018-09-05T17:37:14.000+0000,0060h000016cT3cAAE
0080h00002qHRFrAAO,Warm: Buying Signals,2018-07-03T16:52:44.000+0000,0060h000016cT3cAAE
0080h00002qG1W1AAK,Warm: Buying Signals,2018-06-05T21:04:07.000+0000,0060h000016cT3cAAE
0080h00002qFmoXAAS,Presentation Booked,2018-05-31T16:17:40.000+0000,0060h000016cT3cAAE
0080h00002qFmoYAAS,Presentation Booked,2018-05-31T16:17:40.000+0000,0060h000016cT3cAAE
0080h00002qlHD5AAM,Closed Lost,2018-09-16T00:34:48.000+0000,0060h000016cT5YAAU
0080h00002qlHD0AAM,Closed Lost,2018-09-16T00:34:30.000+0000,0060h000016cT5YAAU
0080h00002qlHD1AAM,Closed Lost,2018-09-16T00:34:30.000+0000,0060h000016cT5YAAU
0080h00002qGsCSAA0,Unqualified,2018-06-22T16:55:46.000+0000,0060h000016cT5YAAU
0080h00002qFmy8AAC,Presentation Booked,2018-05-31T16:45:37.000+0000,0060h000016cT5YAAU
