Id,Name,IsClosed,IsWon,Type,Industry__c,CloseDate,StageName,Lost_Reason__c,Lost_to_Competitor__c,With_Competitor__c,Won_Loss_Detail__c,Description
0060h000019DMZaAAO,"StoneGate Senior Living, LLC - New Business (PAGES)",FALSE,FALSE,New Business,Healthcare,11/8/2019,Confirming,,,,,
006E000000fkbMxIAI,"StoneGate Senior Living, LLC - 12/2016",TRUE,FALSE,New Business,Healthcare,12/30/2016,Closed Lost,Customer Stopped Responding,,,,
0060h000016cnMIAAY,Revera Health Systems Inc.,TRUE,FALSE,New Business,Healthcare,8/18/2018,Closed Lost,SE Turnover,,,,
0060L00000h8knCQAQ,Revera Health Systems Inc. - 1/2017,TRUE,FALSE,New Business,Healthcare,1/31/2017,Closed Lost,Customer Stopped Responding,,,,
0060h000019DWoYAAW,DPO Local - New Business,FALSE,FALSE,New Business,Healthcare,11/17/2019,Prospecting,,,,,
0060h000016ypFBAAY,Nova Health - New Business,TRUE,TRUE,New Business,Healthcare,2/28/2019,Closed Won,Product Feature: All-In-One Dash,,,This was a referral from Hulin Health,This was a referral from Hulin Health
0060h000017GTnbAAG,Deaconess Hospital - 11/2018,TRUE,FALSE,New Business,Healthcare,11/14/2018,Closed Lost,Didn't See Value,,,,
0060h000017GPfnAAG,Kadlec Regional Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Delayed Opportunity,,,,
0060h000018l6UWAAY,Lahey Health System - 7/2019,TRUE,FALSE,New Business,Healthcare,7/3/2019,Closed Lost,No Show,,,Prospect never showed for FPB after Trade Show,
0060h000017IhDZAA0,Lahey Health - 3/2019,TRUE,FALSE,New Business,Healthcare,3/21/2019,Closed Lost,Customer Stopped Responding,,,Meet with them at Digital Transformation - had an interest in learning more about Chatmeter but reached out many times but never responded back.,
0060h000019CNEjAAO,Lifemark Health - 10/2019,TRUE,FALSE,New Business,Healthcare,10/9/2019,Closed Lost,No Show,,,,
0060h000018NDmFAAW,Lifemark Health - 7/2019,TRUE,FALSE,New Business,Healthcare,7/2/2019,Closed Lost,Other (Explain),,,5 locations only,
0060L00000i4JegQAE,Lifemark Health - 4/2017,TRUE,FALSE,New Business,Healthcare,4/7/2017,Closed Lost,Lost to Competitor,,,,
0060L00000jgZpeQAE,Lifemark Health - 4/2018,TRUE,FALSE,New Business,Healthcare,4/28/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016dckIAAQ,Lifeline Vascular Access,TRUE,FALSE,New Business,Healthcare,9/6/2018,Closed Lost,No Show,,,,
0060h000016cnR0AAI,Preferred Care At Home - 7/2018,TRUE,FALSE,New Business,Healthcare,7/31/2018,Closed Lost,SE Turnover,,,,
0060h000016dH1XAAU,Lovelace Health System Inc,TRUE,FALSE,New Business,Healthcare,9/11/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016bu1uAAA,Christus Health-,TRUE,FALSE,New Business,Healthcare,10/5/2018,Closed Lost,Delayed Opportunity,,Influence Health,,"Met with Preston the VP of Marketing at Christus Health.  I originally met Preston at the HPMS Summit in SLC.   We had 30 minutes for the call so we jumped in to CM and his background what he covers and went through some of the audit. Objective here was to collect information from him and how to proceed forward. He works in conjunction with the VP of communications who truly handles the reputation and social. He oversees more of the web.  He was quite impressed with the audit and the information we were able to deliver.  They have to 200 plus locations including clinics and hospitals. They have looked at binary fountain and NRC in the past. They are currently only using Influence health - It is their CRM. He didn't know much about listings and said that it was handled internally. He wants to get referrals from other Catholic healthcare systems like Dignity, Trinity, Ascension, St. Joseph's. I will be sending him contact from Amita health Trinity and Presence health. He will loop back with Abby and set up a follow-up meeting."
0060h000017H2x8AAC,CHRISTUS Health - 1/2019,TRUE,FALSE,New Business,Healthcare,1/16/2019,Closed Lost,Delayed Opportunity,,Influence Health,Mauricio working on setting a meeting with AbbyMcNeil,
0060h000017IiOQAA0,University of Colorado Hospital Health System - 1/2019,TRUE,FALSE,New Business,Healthcare,1/2/2019,Closed Lost,Delayed Opportunity,,Rio SEO,Delayed until July when she'll be vetting for next year. Currently with Rio for Listings and NRC for reputation. Putting reschedule task for BDR for July,
0060h000016bg8OAAQ,University of Colorado Hospital Health System - 6/2018,TRUE,FALSE,New Business,Healthcare,6/26/2018,Closed Lost,Customer Stopped Responding,,Rio SEO,,
0060h000017HXfTAAW,Baptist Health - 4/2019,TRUE,FALSE,New Business,Healthcare,4/9/2019,Closed Lost,SE Turnover,,Reputation.com,,
0060L00000i5PiFQAU,Beltone - 10/2017,TRUE,FALSE,New Business,Healthcare,10/12/2017,Closed Lost,No Show,,,,
0060h000016c3LTAAY,Gundersen Health System - 6/2018,TRUE,FALSE,New Business,Healthcare,6/21/2018,Closed Lost,Delayed Opportunity,,,,
0060L00000kNyemQAC,Gundersen Health System - 12/2017,TRUE,FALSE,New Business,Healthcare,12/25/2017,Closed Lost,Delayed Opportunity,,,,
006E000000fkgWYIAY,Gundersen Health System - 11/2016,TRUE,FALSE,New Business,Healthcare,11/10/2016,Closed Lost,Customer Changed Priorities,,,,
0060h000016cvQkAAI,Acti Kare,TRUE,FALSE,New Business,Healthcare,10/4/2018,Closed Lost,No Show,,,,
0060h000017IhD0AAK,Hartford Hospital - 3/2019,TRUE,FALSE,New Business,Healthcare,3/21/2019,Closed Lost,Customer Stopped Responding,,,Met with David at Digital Transformation - was very interested in at the time to learn more about us and then things just didn't click after that - going to have the BDRs reach out - suggest giving this to Cam because he also has a Boston connection.,
006E000000fjgH5IAI,Aegis Therapies - 9/2016,TRUE,FALSE,New Business,Healthcare,9/20/2016,Closed Lost,Delayed Opportunity,,,,
0060h000017GTI9AAO,Allina Health - 10/2018,TRUE,FALSE,New Business,Healthcare,10/19/2018,Closed Lost,No Show,,,,
0060L00000mJpunQAC,Allina Health-,TRUE,FALSE,New Business,Healthcare,9/6/2018,Closed Lost,Delayed Opportunity,,,,"Met w/ Nick - Social Media Specialist - Uses MOZ for listings and used to use Rep.com for 100 locations, Hospitals, Clinics, Urgent Care, Facilities, and Physical Rehab Centers.  They stopped using Rep.com over a year and a half ago because it was too expensive for what they were using it for.  Also their online citations were not as good as Moz.  He loved the platform and all that info available.  Bulk responding and sentiment was valuable.  The issue is, we are providing lots of info however, internally, he doesn't know who will be handling what.  I briefed him on how our larger healthcare systems use Chatmeter.  The other issue is he said is the marketing and communications department is going through a major re-org and they are looking to hire a new CMO.  Does not know time frames.  Sending followups and pricing.  Following up in a couple of weeks for updates and need to find more senior level folks in the org."
0060h000017GXiyAAG,Honor Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/26/2018,Closed Lost,Lost to Competitor,,Binary Fountain,Reason Given: Features,
0060L00000jgiWZQAY,Amica Mature Lifestyles Inc - 1/2018,TRUE,FALSE,New Business,Healthcare,1/1/2018,Closed Lost,Delayed Opportunity,,,,
0060L00000i33r2QAA,BJC Medical Group - 1/2017,TRUE,FALSE,New Business,Healthcare,1/31/2017,Closed Lost,Lost to Competitor,unknown - will not disclose,,,
0060h000016bUDHAA2,Cranial Technologies Inc - 6/2018,TRUE,FALSE,New Business,Healthcare,6/21/2018,Closed Lost,Didn't See Value,,,,
0060L00000mJxFwQAK,Cranial Technologies Inc - 3/2018,TRUE,FALSE,New Business,Healthcare,3/16/2018,Closed Lost,Delayed Opportunity,,,,
0060h000010abGVAAY,Intrepid Usa Healthcare Svc - 3/2018,TRUE,FALSE,New Business,Healthcare,3/31/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GaAZAA0,BayCare,TRUE,FALSE,New Business,Healthcare,10/18/2018,Closed Lost,Lost to Competitor,Rep.com,,,
0060L00000i42KZQAY,MDG Advertising - DCA Listing Management,TRUE,TRUE,New Business,Healthcare,11/27/2017,Closed Won,,,,,
0060h000018O0aJAAS,Upstream Rehabilitation - New Business,FALSE,FALSE,New Business,Healthcare,10/31/2019,Confirming,,,MOZ,,
0060L00000i4Y3HQAU,Drayer Physical Therapy Institute - 5/2017,TRUE,FALSE,New Business,Healthcare,5/30/2017,Closed Lost,Customer Changed Priorities,,MOZ,,
0060h000017GN3rAAG,Eastern Maine Healthcare Systems - 11/2018,TRUE,FALSE,New Business,Healthcare,11/28/2018,Closed Lost,No Show,,,,
0060h000019D020AAC,Enlivant - New Business,FALSE,FALSE,New Business,Healthcare,10/21/2019,Validating,,,,,
0060h000016ds02AAA,"Bon Secours Health System, Inc.",TRUE,FALSE,New Business,Healthcare,8/16/2018,Closed Lost,Delayed Opportunity,,,,
0060L00000i2tQAQAY,"Bon Secours Health System, Inc. - 2/2017",TRUE,FALSE,New Business,Healthcare,2/24/2017,Closed Lost,Delayed Opportunity,,,,"Judy is Marketing Manager for the Baltimore Hospital only.  Very nice lady.  However need to talk to corporate. She gave me contact info for Diana Stager at corporate.

Need to focus on other priorities at this time."
0060L00000mIg6hQAC,Amita Health,TRUE,TRUE,New Business,Healthcare,5/24/2018,Closed Won,Price,,,,Met with Debbie and Deborah Director of marketing and the VP of marketing respectively.They aren't using simple partners for their listings management but also reiterated that we'll go out for bid in the springtime.They have 400 employee providers nine hospitals 78 practice locations.They were concerned about reputation management only at this timeAnd definitely liked sentiment analysis and responding to reviews in the dashboard.They asked if we also update health grades - which didn't seem like a dealbreaker. They liked that we will have Google alerts livHie this month but also crucial to them is Facebook alerts.I told them they can set that up directly with Facebook for now.They shared with me they are about to acquire presents healthAnd asked for a quote.Deborah is meeting with their CEO on Monday.Checking back with her after that meeting midweek.
0060L00000kMsdEQAS,Alliance health-,TRUE,TRUE,New Business,Healthcare,11/15/2017,Closed Won,,,,,"Health group with Orthopedic centers, Pain Centers and radiology.  Right now they do everything manually and by hand.  Christina also said she spends so much of her day putting spreadsheets together and not worth how much they pay her.  They were totally psyched and wanted to know how they can get started.  Sending over deck, pricing & contract.  They need to figure out total # they can start with now."
0060h000016bfyWAAQ,Fairview Health System - 6/2018,TRUE,FALSE,New Business,Healthcare,6/26/2018,Closed Lost,Delayed Opportunity,,Reputation.com,,
0060L00000mKjh0QAC,Fairview Health System-,TRUE,FALSE,New Business,Healthcare,10/5/2018,Closed Lost,Delayed Opportunity,,Reputation.com,,Met with Chris Boyer (Dir of Digital Strategy) and David Henke (Social Media Manager) in this health care system. 150 locations total hospitals and adding on pharmacies and all other locations this group has 350 locations. They are using reputation.com right now - signed up with them in late 2016.  They were under the belief that reputation.com was taking care of their listings and we saw in their audit on 10 locations that their listings don't look good. they have Facebook pages they were completely unaware of and very highly visited Facebook pages.  That peaked their interest and they want a follow up and sending me more locations for another healthcare group - University of Minnesota Health. We will run the audit on that and regroup with them in a few days.
0060L00000i2Y9ZQAU,Genoa a QoL Healthcare Company - 4/2017,TRUE,FALSE,New Business,Healthcare,4/30/2017,Closed Lost,Delayed Opportunity,,,,"- Heidi is the Marketing Director and has been with the company for about a year. She was previously with Blue Cross & Blue Shield

- All of their pharmacys are located directly within the healthcare provider facilities. In order to use these pharmacies it is required that you receive your treatment from the doctors/facilities that they are located in.

- They have very little focus on SEO and digital marketing. They focus more on traditional marketing like direct mailers, phone calls, etc.

- They are only on LinkedIn for social media and do not have any emphasis on FaceBook, no listings are created for these pharmacies since they are located in the treatment centers.

- Heidi sees opportunity by having listings created on Yelp, Google, etc. but she needs to check with legal to see if this is something that they are even permitted to do.

- The way that brand management tools would be a fit is by driving more patients to their treatment centers as they usually gain business after patients visit with prescribed medications.

- I asked if they would consider using marketing budget to help the hospitals with their listings/reputation for the sheer fact that it would help increase traffic which would increase pharmaceutical sales.

- Their most commonly visited site is their store locator page which is on their website.

- Heidi will need to check with the Director of Operations, sales team, and legal to see if they can use their budget to help these hospitals increase traffic."
006E000000fv01XIAQ,Caremeridian LLC - 3/2017,TRUE,FALSE,New Business,Healthcare,3/7/2017,Closed Lost,Delayed Opportunity,,,,
006E000000a82MbIAI,vanderbilt healthcare - 11/2015,TRUE,FALSE,New Business,Healthcare,11/13/2015,Closed Lost,Lost to Competitor,Chose someone cheaper,Yext,Reason Given: Price,
0060L00000i4zEmQAI,United Healthcare - Optum - 9/2017,TRUE,FALSE,New Business,Healthcare,9/12/2017,Closed Lost,Customer Stopped Responding,,,,
0060h000016cYMmAAM,MultiCare Health System - 6/2018,TRUE,FALSE,New Business,Healthcare,6/13/2018,Closed Lost,No Show,,,,
006E000000fkJdwIAE,todays vision,TRUE,TRUE,New Business,Healthcare,10/27/2016,Closed Won,,,,,
006E000000fk5mZIAQ,Acadia Healthcare - 3/2017,TRUE,FALSE,New Business,Healthcare,3/22/2017,Closed Lost,Delayed Opportunity,,,,
0060h000018OQd1AAG,The Joint Chiropractic - 8/2019,TRUE,FALSE,New Business,Healthcare,8/14/2019,Closed Lost,No Show,,,,
0060h000017GWLDAA4,The Joint Chiropractic - 11/2018,TRUE,FALSE,New Business,Healthcare,11/6/2018,Closed Lost,No Show,,,,
0060L00000goYm7QAE,The Joint Chiropractic - 12/2016,TRUE,FALSE,New Business,Healthcare,12/19/2016,Closed Lost,No Show,,,,
0060h000017JkCdAAK,LifePoint Health - 5/2019,TRUE,FALSE,New Business,Healthcare,5/24/2019,Closed Lost,Delayed Opportunity,,Yext,delayed,
0060h000018NlzSAAS,LifePoint Health - 5/2019,TRUE,FALSE,New Business,Healthcare,5/29/2019,Closed Lost,No Show,,Yext,,
0060h000017GVc7AAG,LifePoint Health - 12/2018,TRUE,FALSE,New Business,Healthcare,12/27/2018,Closed Lost,Customer Stopped Responding,,Yext,Had a great call with Andy and then they had a merger and was never able to get a hold of him after that...,
0060h000010azHXAAY,Mercy - 6/2018,TRUE,FALSE,New Business,Healthcare,6/28/2018,Closed Lost,Delayed Opportunity,,,,Met with Andrew director of digital marketing.  The call was a little painful as he had no insight into their GMB/FB listings and reviews.  He though he had insight but was incorrect.  Their marketing dept is very fragmented and he said all the reviews and responses are handled by Communications.  I pointed out there is not much communicating going on since there are virtually no replies - even on FB where he said there are responses.  He needs to get me to that team.  and also we need to find out who takes care of listings because he was saying thing like he doesn't want more listings. (huh?!).  So it's a good opp - we need to get to right folks.
0060L00000i6LQBQA2,PinnacleHealth System,TRUE,TRUE,New Business,Healthcare,9/14/2017,Closed Won,,,Reputation.com,,"6-1- Follow up meeting w/ Ashlee: Ashlee wanted to clarify how our API access works with reviews. Rep.com dropping the ball on responses (one got a duplicate response a month later) and the reviews not coming in chronologically.  Told her our Google/FB API will b ready in 4 weeks.  They'll be onboarding 60 CHS Health July 1 and rolling out to rest of Pinnacle from July - Sept.  Final number of locs will be close to 300.

5-24 Great Third Meeting with Ashlee - Looking more like they're going to choose us.  Using Rep.Com and Meltwater Engage right now.  Also vetting Influence Health.  They are very bummed with Rep.com service - not pulling in reviews and missing posts they're making.  Also Listings look like crap.  We need to have ""instant"" Facebook alerts for Reviews, Responses, Instant Messages on FB and Reviews on Google.  Lee was on the call and we indicated we will have that in a month.  Wants to also onboard a hospital system they're acquiring: CHS Hospitals (Carlysle).  Next step we do an audit for 10 locs.  Ashlee is sending the locations to run the audit for that and scheduling a follow up call to go through those listings and reviews (they are currently using a provider but she did not know)..

3-27 . 300 locs total with doctors.  120 total locations + providers.  Uses Rep.com. Said that they also ""claim all their FB/Google listings and others.  Unhappy with them as lots is falling through the cracks.  Wanted to know if we can claim Yelp pages (said yes) and if Chatmeter is mobile friendly and can be set up to get an alert everytime someone leaves a review.  Sending pricing and screenshots. Follow up within a week.  Needs to present to her boss and see if they can get our of Rep. com (contract is through October)."
0060h000018OhlZAAS,Dignity Health-,FALSE,FALSE,New Business,Healthcare,10/31/2019,Confirming,,,Yext,,
0060L00000h80flQAA,"LHC Group, Inc.",TRUE,FALSE,New Business,Healthcare,9/3/2018,Closed Lost,Delayed Opportunity,,,,"12/20 First meeting with Stacey,  she's a pretty sharp lady - knew all about SEO and best practices.  Focused on Local now for theire ""agencies"" - they have 480 locations across 27 states.  Need a listings management strategy first and foremost.  Home health, transitional care, and rehab health/hospitals. Knows the reviews are important but thue barely had any.  Liked the competitive profile info and wants to feed that to Chatmeter.  Needs Facebook help too, as the pages we found were unclaimed.  She needs to socialize this internally and do a lot of education on her part.  She totally gets it but needs buy-in from execs.  Plus they're acquiring almost the same number of locations in the next six months.  May do 50 locations to start.  Wants a quote for all.  This is more of a Q1-Q2 deal."
006E000000fuu4PIAQ,Almost Family Inc - 12/2016,TRUE,FALSE,New Business,Healthcare,12/30/2016,Closed Lost,Customer Stopped Responding,,,,
0060h000017IBIgAAO,Vision Source - 12/2018,TRUE,FALSE,New Business,Healthcare,12/19/2018,Closed Lost,No Show,,,,
0060h000016bVwpAAE,Vision Source - 7/2018,TRUE,FALSE,New Business,Healthcare,7/10/2018,Closed Lost,No Show,,,,
006E000000fjh5tIAA,Vision Source - 1/2017,TRUE,FALSE,New Business,Healthcare,1/31/2017,Closed Lost,Delayed Opportunity,,,,
0060h000016bPWwAAM,MBK Senior Living - 6/2018,TRUE,FALSE,New Business,Healthcare,6/30/2018,Closed Lost,Price/Budget,,,,
0060h000017H0EJAA0,Franciscan Health - 2/2019,TRUE,FALSE,New Business,Healthcare,2/14/2019,Closed Lost,Customer Stopped Responding,,Binary Fountain,wont return emails or vmails,
0060h000016c8mUAAQ,IU Health Arnett Hospital - 9/2018,TRUE,FALSE,New Business,Healthcare,9/6/2018,Closed Lost,No Show,,,,
0060h000017IniCAAS,IU Health Arnett Hospital - 1/2019,TRUE,FALSE,New Business,Healthcare,1/10/2019,Closed Lost,No Show,,,,
0060h000016a9y1AAA,IU Health Arnett Hospital - 10/2018,TRUE,FALSE,New Business,Healthcare,10/30/2018,Closed Lost,No Show,,,,
0060L00000mIsHkQAK,IU Health Arnett Hospital - 3/2018,TRUE,FALSE,New Business,Healthcare,3/28/2018,Closed Lost,Customer Not Qualified,,,,
0060h000018Ni5nAAC,Banner Health Locations - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,No Show,,Reputation.com,"She cancelled first meeting, had a quick call to discuss rescheduled and never got back me",
006E000000c9DVeIAM,Banner Health Locations - 12/2016,TRUE,FALSE,New Business,Healthcare,12/30/2016,Closed Lost,Delayed Opportunity,,Reputation.com,,
0060L00000kNNrwQAG,Banner Health Locations - 3/2018,TRUE,FALSE,New Business,Healthcare,3/11/2018,Closed Lost,Delayed Opportunity,,Reputation.com,,"Large 400 location health care company.  They signed a 2 year contract with Rep.com Jan 2017.  Said the COO and rep.com are ""tight"".  When they reviewed Chatmeter, last year they understood the principal difference was price - we came in lower! But they still went with Rep.com due to functionality - responding from dash - at the time.  Scott gave me only 30 min for the call and my wifi kept going out mid-call so we had to get through a lot in a short amount of time.  He wants deck and pricing for 400 and 1800 (docs). Not sure what he can do and how quickly because of the contract with Rep.com...Following up with him in a week."
0060h000017JJy5AAG,Boston Medical Group - 1/2019 - 3/2019,TRUE,FALSE,New Business,Healthcare,3/21/2019,Closed Lost,Customer Stopped Responding,,,Originally spoke with Petrina at Omnichannel - she wasn't responsible for reputation but worked very closely with that team. She did make an introduction but her colleagues never responded to me at all - have the BDRs go after it.,
006E000000c64MGIAY,CityMD - 2/2016,TRUE,FALSE,New Business,Healthcare,2/19/2016,Closed Lost,Customer Stopped Responding,,Connectivity,,
0060h000018MuKSAA0,Advanced Dental Management - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,Delayed Opportunity,,,They currently don't have the budget or resources at this moment - reach back out in October,
0060h000017GiY0AAK,Prime Healthcare - 1/2019,TRUE,FALSE,New Business,Healthcare,1/22/2019,Closed Lost,Delayed Opportunity,,,One location in her control,
0060h000017GIPTAA4,Prime Healthcare - 10/2018,TRUE,FALSE,New Business,Healthcare,10/19/2018,Closed Lost,Delayed Opportunity,,,,
006E000000fjnG0IAI,Prime Healthcare - 12/2016,TRUE,FALSE,New Business,Healthcare,12/30/2016,Closed Lost,Delayed Opportunity,,,,
0060L00000mKalzQAC,Prime Healthcare - 3/2018,TRUE,FALSE,New Business,Healthcare,3/31/2018,Closed Lost,No Show,,,,
0060L00000jfsofQAA,Prime Healthcare - 12/2017,TRUE,FALSE,New Business,Healthcare,12/6/2017,Closed Lost,No Show,,,,
0060L00000i3GKoQAM,Prime Healthcare - 3/2017,TRUE,FALSE,New Business,Healthcare,3/30/2017,Closed Lost,Customer Not Qualified,,,,
0060L00000i2eUzQAI,Weight Watchers International - 4/2017,TRUE,FALSE,New Business,Healthcare,4/3/2017,Closed Lost,Customer Stopped Responding,,,,"Contacted him on LinkedIn, wanted to know why look at us & not Consumer Affairs or Trustpilot.  Responded & he said lets set up a meeting."
0060h000017JJ47AAG,The Lice Crew - 3/2019,TRUE,FALSE,New Business,Healthcare,3/22/2019,Closed Lost,Customer Stopped Responding,,,Inherited this account - did not get anywhere - transferring to BDR's,
0060L00000mJt2eQAC,NextCare Urgent Care-New Business - May 2018,TRUE,TRUE,New Business,Healthcare,5/15/2018,Closed Won,Product Feature: All-In-One Dash,,Other,,"2/1/18 Met with Tremaine and 2 team members. They are currently using reputation.com.They have 136 locations.The contract with reputation.com is up on June 30. Also using a product called Solve which asks for reviews from their customers and it directs them to post reviews via SMS on Google.They wanted to be sure that reviews widgets is also marked up for Google schema. They had a question about removing the capabilities to do bulk responding for some users and I have to get back to them about that.They commented they really liked the platform and will be ready to move in the May timeframe. Challenged them on ending the Rep.com contract early. They were not too keen.

7/1/17 Tremaine is the Reputation Digital Manager. Just signed another year contract with Rep.com. Generating reviews, doing surveys is huge for him! It is a very manual and laborious process right now. Did not seem to have an issue with HIPAA. They want to generate more Goole and FB reviews so he loved Review Builder. Listings is not his area but will make an intro to that person - although he knows that they have a contract with their agency for that.. He wants RB pricing only for now and the CM + LLM for future rollouts. $35 for bot. $19 for LLM"
0060L00000h88PJQAY,NextCare Urgent Care - 2/2018,TRUE,FALSE,New Business,Healthcare,2/2/2018,Closed Lost,Delayed Opportunity,,Other,,
0060h000017Hry8AAC,MedPost Urgent Care - 12/2018,TRUE,FALSE,New Business,Healthcare,12/7/2018,Closed Lost,Delayed Opportunity,,Birdeye,,
0060L00000i4NzAQAU,Fast Pace Urgent Care,TRUE,TRUE,New Business,Healthcare,3/31/2017,Closed Won,,,,,
0060h000016zP4GAAU,HealthPartners - 4/2019,TRUE,FALSE,New Business,Healthcare,4/3/2019,Closed Lost,Budget,,,"No budget and no timeline at this time,  BDR staying on top",
0060L00000i4DdfQAE,Pacific Dental Services - 4/2017,TRUE,FALSE,New Business,Healthcare,4/30/2017,Closed Lost,Customer Stopped Responding,,,,
0060L00000mK38EQAS,Pacific Dental Services - 3/2018,TRUE,FALSE,New Business,Healthcare,3/31/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016yfwoAAA,Hill Country Memorial Hospital - 3/2019,TRUE,FALSE,New Business,Healthcare,3/27/2019,Closed Lost,Non Decision Maker,,,"They are currently with Influence Health - even though she liked the platform, she has no decision-making process at all and she has no idea when their contract is up - need to find the right person and when their contract comes up for renewal.",
006E000000c9CHSIA2,Hill Country Memorial Hospital - 9/2016,TRUE,FALSE,New Business,Healthcare,9/21/2016,Closed Lost,Price/Budget,,,,
0060h000018lMnFAAU,"Fulton Urgent Care, Inc. - 9/2019",TRUE,FALSE,New Business,Healthcare,9/18/2019,Closed Lost,Stayed with Competitor,,,Jennifer stopped responded to all my emails and calls.,
0060h000010b6caAAA,"Fulton Urgent Care, Inc. - 5/2018",TRUE,FALSE,New Business,Healthcare,5/29/2018,Closed Lost,Delayed Opportunity,,,,
0060L00000i3B3yQAE,"Fulton Urgent Care, Inc. - 1/2017",TRUE,FALSE,New Business,Healthcare,1/17/2017,Closed Lost,Delayed Opportunity,,,,
0060h000018O4MLAA0,Thomas Jefferson University Hospital - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,No Show,,,Brett never rescheduled the meeting,
0060h000010b5PZAAY,Thomas Jefferson University Hospital - 6/2018,TRUE,FALSE,New Business,Healthcare,6/29/2018,Closed Lost,Delayed Opportunity,,,,"Met with Neil at the Patient Experience Exchange in Coral Gables, FL. This meeting was not arranged for us. I introd myself to him after his keynote - Disruptor or disrupted? He spoke about their use of innovative tech at Thomas Jefferson. In his talk he mentioned GMB pages and how they've recently bulk claimed all their pages. I asked him about what they're doing for rep management, He was not aware of something at the present moment. Also mentioned to him our meeting with Viraj. He asked me to reach out to him when we get back and he'll put me back in touch with Viraj to check out Chatmeter again and get it going there."
0060h000016bj6JAAQ,MD Anderson,TRUE,FALSE,New Business,Healthcare,8/30/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GOYsAAO,Centura Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/28/2018,Closed Lost,No Show,,Reputation.com,,
0060L00000jCfCmQAK,"Atrius Health, Inc. - 6/2017",TRUE,FALSE,New Business,Healthcare,6/30/2017,Closed Lost,Customer Stopped Responding,,,,
0060L00000jCf8kQAC,"Atrius Health, Inc. - 6/2017",TRUE,FALSE,New Business,Healthcare,6/15/2017,Closed Lost,Price/Budget,,,,
0060h000019DF6XAAW,Healthsouth Corp - New Business,FALSE,FALSE,New Business,Healthcare,11/3/2019,Validating,,,,,
0060h000017GOETAA4,Healthsouth Corp - 12/2018,TRUE,FALSE,New Business,Healthcare,12/27/2018,Closed Lost,Delayed Opportunity,,,Delayed opportunity due to holidays.,
0060L00000kNljuQAC,Healthsouth Corp - 1/2018,TRUE,FALSE,New Business,Healthcare,1/11/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000018Me62AAC,Sheppard Pratt Health System - New Business,FALSE,FALSE,New Business,Healthcare,10/31/2019,Negotiating,,,,,
0060h000010aheUAAQ,Sheppard Pratt Health System-,TRUE,FALSE,New Business,Healthcare,9/13/2018,Closed Lost,Delayed Opportunity,,,,
0060L00000i5PKcQAM,Sheppard Pratt Health System - 4/2017,TRUE,FALSE,New Business,Healthcare,4/17/2017,Closed Lost,Price/Budget,,,,
006E000000fkNRBIA2,Octapharma Plasma,TRUE,TRUE,New Business,Healthcare,12/22/2017,Closed Won,,,,,
0060h000018OHphAAG,mdvip - New Business,FALSE,FALSE,New Business,Healthcare,10/31/2019,Validating,,,Reputation.com,,
0060h000019CwjMAAS,Gentle Dental Careers - 8/2019,TRUE,FALSE,New Business,Healthcare,8/22/2019,Closed Lost,Didn't See Value,,Reputation.com,"not interested in switching vendors, seeing a demo , etc.",
006E000000AGbVsIAL,VCA Antech Inc.-,TRUE,FALSE,New Business,Healthcare,1/31/2013,Closed Lost,Customer Stopped Responding,,,,
0060h000018NPXTAA4,Northwest Community Healthcare Corp - New Business,TRUE,TRUE,New Business,Healthcare,6/26/2019,Closed Won,Customer/Partner Referral,,Reputation.com,"Date of when they first heard about us or when we first started reaching out
April 29th

How they heard about us
Jennie used to use Chatmeter at AMITA Health and loved us. So, when she went to Nothwest Healthcare she wanted to ditch Rep.com and come to us. 

Number of pitches throughout sales cycle
1 - Pitch as a refresher

Titles of Champion and Decision Maker
Digital Strategic Marketing Manager
Signer was COO, but we didn't need to meet him. He just signs big agreements. 

Favorite Chatmeter products
All in one dash for rep management and listings are WAY better than Rep.com

State if the contact ever went dark, how long, and how they came back (BDR got them back on, requested a demo)
Never went dark

Any marketing content downloads (case study, downloads, webinars, etc.)
Web form filled out on 4/29 and then registered for webinar, Uncovering Patient Experience Blind Spot Webinar - May 2019

Participation from other Chatmeter departments that assisted in the close 
Tracy and Ally were on a call to start the conversation around what we need from her for their listings to make the transition smooth. 

Any hurdles the contact had to overcome on their side to sign the contract
Yes, their legal took forever. They pushed back on the auto-renewal stopping it at 3 years. Then it was a week process for every little adjustment. 

Length of sales cycle
About 2 months

Competitors won against
Rep.com - She had to get them out of Rep agreement because their 30 notice date had past.",
