"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","006E000000fjgOAIAY","VF Outlet - 12/2015","001E0000013IonRIAS","true","false","New Business","Retail","2015-12-29","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOBIAY","W. H. Braum, Inc. - 3/2016","001E000000hczS1IAI","true","false","New Business","Restaurant","2016-03-04","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOCIAY","waukeshapearce industries - 2/2016","001E000001EqFlZIAV","true","false","New Business","Other","2016-02-09","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgODIAY","Webreality - 7/2016","001E000001EqF93IAF","true","false","New Business","Other","2016-07-07","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOEIAY","Wegmans - 1/2016","001E0000013IonvIAC","true","false","New Business","Retail","2016-01-01","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOFIAY","West Marine Products, Inc. - 12/2016","001E000000qJig1IAC","true","false","New Business","Retail","2016-12-07","Closed Lost","Delayed Opportunity","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOGIAY","Wilson Fuel Co. Limited - 12/2015","001E000000qJih5IAC","true","false","New Business","Retail","2015-12-10","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOHIAY","Windermere Services Company - 6/2016","001E000001EqFnRIAV","true","false","New Business","Real Estate","2016-06-08","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOIIAY","Winegardner & Hammons, Inc. - 10/2015","001E000000qJihCIAS","true","false","New Business","Hospitality","2015-10-24","Closed Lost","Customer Not Qualified","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOJIAY","WinnCompanies LLC - 3/2016","001E000000UfccwIAB","true","false","New Business","Multi-Family","2016-03-01","Closed Lost","Customer Stopped Responding","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOKIAY","Worldwide Golf Enterprises, Inc. - 1/2016","001E00000103Eb5IAE","true","false","New Business","Retail","2016-01-15","Closed Lost","Customer Stopped Responding","","Other","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOLIAY","Zillow Group - 4/2016","001E000001Ep6VvIAJ","true","false","New Business","Agency","2016-04-21","Closed Lost","Customer Not Qualified","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjgOMIAY","Zydeco Media - 11/2015","001E000000qJijPIAS","true","false","New Business","Agency","2015-11-27","Closed Lost","Customer Not Qualified","","","","Per Lees subjective analysis, this opportunity was not created at the same time as the account. Manually created June 2016"
"[Opportunity]","006E000000fjoyDIAQ","Food City - 12/2016","001E0000013IoWjIAK","true","false","New Business","Retail","2016-12-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fjpkbIAA","Charles Schwab - 12/2016","001E000001XrQGNIA3","true","false","New Business","Financial Services","2016-12-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fjppbIAA","ZRS Management, LLC (ZOM, Inc) - 7/2016","001E000001DgDd6IAF","true","false","New Business","Multi-Family","2016-07-31","Closed Lost","Lost to Competitor","ResPage (for social push)","ResPage","",""
"[Opportunity]","006E000000fjpvFIAQ","Carroll Organization - 10/2016","001E000001XrJt3IAF","true","false","New Business","Multi-Family","2016-10-27","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fjq8OIAQ","Surgeons' Advisor - 11/2016","001E000001e9jyCIAQ","true","false","New Business","Agency","2016-11-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fjq8nIAA","Wakefern Food Corporation - 3/2017","001E000001Ep6ZhIAJ","true","false","New Business","Retail","2017-03-24","Closed Lost","Customer Changed Priorities","","New Brand Analytics","",""
"[Opportunity]","0060L00000mKccaQAC","Spire Hospitality - 6/2018","001E000001goWf6IAE","true","false","New Business","Hospitality","2018-06-29","Closed Lost","Delayed Opportunity","","","","Met with Emily the marketing specialist at Spire hospitality. They manage 21 Hotel properties like the Marriott and Hilton across the United States. She's more in a consultative role so she is not the one who is directly responding to reviews or cleaning up listings on behalf of of her client. She would use Chatmeter more for an auditing tool for their properties and also for reporting. She liked the media tab the best because she can track down all media for all their properties and either share across other social or send it to the properties. She wanted  login credentials so she can use for selling internally. She found it valuable - however there is no timeline for this product so she would have to do the selling."
"[Opportunity]","0060L00000mKcvIQAS","Mavis Discount Tire - 3/2018","001E000000sWWWSIA4","true","false","New Business","Automotive","2018-03-31","Closed Lost","No Show","","","",""
"[Opportunity]","0060L00000mKcvwQAC","Suddenly Slender Franchising USA - 3/2018","001E000001EqFXXIA3","true","false","New Business","Local Services","2018-03-31","Closed Lost","No Show","","","",""
"[Opportunity]","0060L00000mKdmlQAC","Bank of America Corporation - 4/2018","001E0000010gxYxIAI","true","false","New Business","Financial Services","2018-04-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060L00000mKdohQAC","Mint Dentistry - 3/2018","0010L00001rJ1Y0QAK","true","false","New Business","Healthcare","2018-03-31","Closed Lost","Delayed Opportunity","","ReviewPush","",""
"[Opportunity]","006E000000R5U6nIAF","Internet LAVA - 2/2015","001E0000017RZiCIAW","true","false","New Business","Agency","2015-02-28","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000R5d4eIAB","New York Fries - 3/2015","001E000000qJiAQIA0","true","false","New Business","Restaurant","2015-03-31","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000R5mLiIAJ","Better Tandem - 2/2015","001E0000016pIb2IAE","true","false","New Business","Agency","2015-02-27","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000R5mM2IAJ","Apartment Finder - 4/2015","001E0000017nOYrIAM","true","false","New Business","Agency","2015-04-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000R5tQdIAJ","vitamin shoppe - 3/2015","001E0000017nbdtIAA","true","false","New Business","Retail","2015-03-15","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000R6iSAIAZ","The Polyclinic-","001E0000017olPgIAI","true","false","New Business","Healthcare","2015-03-31","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000R71MlIAJ","Blue Ridge Property Management - 4/2015","001E0000010h8x9IAA","true","false","New Business","Multi-Family","2015-04-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000SL9ibIAD","Smart Start Inc.-","001E0000018XNwtIAG","true","false","New Business","Automotive","2015-03-31","Closed Lost","Customer Stopped Responding","Trust Pilot","","",""
"[Opportunity]","006E000000fjqAUIAY","Plaza Tire Service Inc. - 8/2016","001E000000sWWZWIA4","true","false","New Business","Automotive","2016-08-01","Closed Lost","Lost to Competitor","Yext","Yext","",""
"[Opportunity]","006E000000fjqIiIAI","First Communities Management - 12/2016","001E000000gK9bNIAS","true","false","New Business","Multi-Family","2016-12-31","Closed Lost","Delayed Opportunity","","SOCi","",""
"[Opportunity]","006E000000fjqKEIAY","Ken Garff - 10/2016","001E0000013IoaVIAS","true","false","New Business","Automotive","2016-10-03","Closed Lost","Lost to Competitor","Podium","ReviewPush","",""
"[Opportunity]","006E000000fjqN8IAI","United Pacific - 10/2017","001E000001UmF9QIAV","true","false","New Business","Retail","2017-10-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fjvBtIAI","OnPoint Community Credit Union - 11/2016","001E000001ibkSlIAI","true","false","New Business","Financial Services","2016-11-29","Closed Lost","Lost to Competitor","Unknown","Yext","",""
"[Opportunity]","006E000000SLjNyIAL","Village Green Companies - 4/2015","001E000000UfcdSIAR","true","false","New Business","Multi-Family","2015-04-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000SLqgGIAT","Rio SEO Rank API + Reviews (Bright Local Win)","001E000000kkYqiIAE","true","true","New Business","Agency","2015-05-13","Closed Won","","","Rio SEO","",""
"[Opportunity]","006E000000SLsl0IAD","CFLane","001E000000ufF0mIAE","true","false","New Business","Multi-Family","2015-03-31","Closed Lost","Delayed Opportunity","","Reputation.com","",""
"[Opportunity]","006E000000SLsloIAD","Miller-Valentine Group - 3/2015","001E0000016ntcJIAQ","true","false","New Business","Multi-Family","2015-03-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000SM2XsIAL","Auto Shop Solutions - 4/2015","001E000000wMmDXIA0","true","false","New Business","Agency","2015-04-30","Closed Lost","Delayed Opportunity","","Yext","",""
"[Opportunity]","006E000000SMao4IAD","KinderCare Education - 3/2015","001E000000gMzITIA0","true","false","New Business","Education","2015-03-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000SMpYUIA1","Taco Cabana 170 locs","001E000000qJhkFIAS","true","true","New Business","Restaurant","2015-04-30","Closed Won","","","New Brand Analytics","",""
"[Opportunity]","006E000000SMpZ3IAL","Arrow Exterminators (86 locs) - Trevelino","001E0000019DXtPIAW","true","true","New Business","Service Area Businesses","2015-03-31","Closed Won","","","","",""
"[Opportunity]","006E000000SNUV4IAP","Reputation Builder","001E0000019FHSjIAO","true","true","New Business","Agency","2015-04-01","Closed Won","","","","",""
"[Opportunity]","006E000000UZ84dIAD","Popclickle - Peerless Tire","001E000001BQkazIAD","true","false","New Business","Agency","2016-04-29","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000UZD0TIAX","Inteveo (500-600 hc locs)","001E000001BylaRIAR","true","false","New Business","Agency","2015-12-31","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000UZDMsIAP","Mattress Warehouse (200 locs)","001E000001Bym53IAB","true","false","New Business","Retail","2015-06-30","Closed Lost","Lost to Competitor","ReviewPush bc they have Rev Gen","ReviewPush","",""
"[Opportunity]","006E000000VaQckIAF","Speedy Cash (Curro Management) - 2/2016","001E000001DgWj4IAF","true","false","New Business","Financial Services","2016-02-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000VaW8gIAF","Bell Partners Inc. - 12/2015","001E000000fgP0MIAU","true","false","New Business","Multi-Family","2015-12-31","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000VbMiYIAV","BJ's Restaurants, Inc. - 2/2016","001E000000VKIcEIAX","true","false","New Business","Restaurant","2016-02-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000VbNLSIA3","Motorhead Marketing (600->1200)","001E000001Di1QpIAJ","true","false","New Business","Other","2016-04-29","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000fjwUFIAY","AMP Residential - 3/2017","001E000001UjCVqIAN","true","false","New Business","Real Estate","2017-03-10","Closed Lost","Lost to Competitor","LeaseLabs","Vendasta","Reason Given: Other Decision Maker",""
"[Opportunity]","006E000000fjxWgIAI","J.D. Byrider Systems Inc - 7/2016","001E000000qJhwNIAS","true","false","New Business","Automotive","2016-07-29","Closed Lost","Customer Stopped Responding","","Momentfeed","",""
"[Opportunity]","006E000000fjxncIAA","Ricky's Family Restaurants","001E000000qJiJcIAK","true","true","New Business","Restaurant","2016-07-29","Closed Won","","","","",""
"[Opportunity]","006E000000fjxpsIAA","Boot Barn Holdings Inc - 9/2016","001E000001FdcUaIAJ","true","false","New Business","Retail","2016-09-30","Closed Lost","Price/Budget","","","",""
"[Opportunity]","006E000000fjynnIAA","Donatos Pizzeria - 4/2017","001E000001cEPeoIAG","true","false","New Business","Restaurant","2017-04-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fjyoHIAQ","7-Eleven Stores of Oklahoma","001E000000jDNsxIAG","true","false","New Business","Retail","2016-09-15","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fjyuoIAA","Breadsmith Franchising, Inc. - 7/2016","001E000000qJhUdIAK","true","false","New Business","Retail","2016-07-12","Closed Lost","Lost to Competitor","In house","Reputation.com","",""
"[Opportunity]","006E000000fjzMnIAI","Caring Senior Service, Inc. - 7/2016","001E000001655I9IAI","true","false","New Business","Healthcare","2016-07-14","Closed Lost","Lost to Competitor","YP.com subsidiary.  $12.50 for aggregator updating & some manual listing management.","SOCi","",""
"[Opportunity]","006E000000fjzOyIAI","CP Solutions - 4/2017","001E000001ewerWIAQ","true","false","New Business","Agency","2017-04-17","Closed Lost","Delayed Opportunity","","Yext","",""
"[Opportunity]","006E000000fjzQQIAY","Redbrick LMD LLC-","001E000001ewetNIAQ","true","false","New Business","Real Estate","2016-09-30","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000fjzg4IAA","Flooring America Inc - 10/2016","001E000001cEQFqIAO","true","false","New Business","Retail","2016-10-31","Closed Lost","Lost to Competitor","Grade.US","Sprinklr","",""
"[Opportunity]","006E000000fjzh7IAA","LeaseLabs - 9/2016","001E000000Ufcd7IAB","true","false","New Business","Agency","2016-09-16","Closed Lost","Lost to Competitor","He won't say","Vendasta","",""
"[Opportunity]","006E000000fk1EWIAY","Charlton Agency - 4/2017","001E0000011ZS7IIAW","true","false","New Business","Agency","2017-04-17","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fk1Q3IAI","pike corporation - 9/2016","001E000001EqF0vIAF","true","false","New Business","Other","2016-09-12","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000fk1WzIAI","Salvation Army - 10/2016","001E000001eweJ9IAI","true","false","New Business","Retail","2016-10-02","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fk1XiIAI","Perry Reid Properties","001E000000jpUmcIAE","true","false","New Business","Multi-Family","2017-03-08","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fk1buIAA","Kettler Management, Inc. - 8/2016","001E000000gKxtTIAS","true","false","New Business","Multi-Family","2016-08-31","Closed Lost","Lost to Competitor","birdeye","Birdeye","Reason Given: Price",""
"[Opportunity]","006E000000fk1rJIAQ","GoBeRewarded - 7/2016","001E000001ewqyuIAA","true","false","New Business","Local Services","2016-07-29","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000fk1t5IAA","Wyndham Extra Holidays - 3/2017","001E000001cEPsXIAW","true","false","New Business","Hospitality","2017-03-13","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000fk1wiIAA","The Preiss Company - 11/2016","001E000001ewjDYIAY","true","false","New Business","Multi-Family","2016-11-25","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000fk2ddIAA","SIMC Management","001E000001ews4vIAA","true","false","New Business","Multi-Family","2016-09-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fk2dxIAA","Valiant Residential (SIMC Management) - 9/2016","001E000001ews4vIAA","true","false","New Business","Multi-Family","2016-09-06","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fupsnIAA","jose peppers - 12/2017","001E000001EqEMBIA3","true","false","New Business","Restaurant","2017-12-28","Closed Lost","Customer Stopped Responding","","","","4-13  Follow-up meeting with Ed.  Gets most of it.  Cancelled Yelp bc it was too expensive at 1K per month. Understands we give him access to all review sites. Gets the Listings and Rankings.  Biggest obstacle is they're focusing greatly on internal operations and have increased sales since they started doing that.  Needs to sell this to Jim Cox his VP - Needs a couple of weeks to do that.  Resend contract with the end of April expiry.  Send ROI for restaurants. Already sent Screenshots, etc. F/U April 21 he said.

Ed Hett is the Director of IT and purchasing

He handles everything from purchasing beef for their food to IT related purchases, issues, etc. He deemed himself the ""gatekeeper"" of the software vendors.

They have used GoLocal and 360 SEO in the past however they are no longer in contract - he is unhappy with their solution after seeing our platforms robust capabilities.

He has several other vendor demos set but he would not share who he was looking at - he did mention one of them was in the realm of $80,000 per year.

He specifically wanted screenshots of Snapshot, Reviews, Listing, ReviewBuilder, and Rankings. When asking him his thoughts and what aspects he could see his company using, he was enthusiastic in his response.

1-16 . Spoke w/Ed . Now something else more a priority. (main line distributor?) Just legitimately no time for Social said to call him back in 30 days.."
"[Opportunity]","006E000000fuq3nIAA","Great Canadian Dollar Store - 3/2017","001E000001cEPkFIAW","true","false","New Business","Retail","2017-03-29","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fur5tIAA","Boyd Gaming Corporation - 12/2017","001E000001EqE1OIAV","true","false","New Business","Hospitality/Entertainment","2017-12-27","Closed Lost","Delayed Opportunity","","","","Currently using Renovate for Reviews. Must submit a ticket and login to respond to a review. Very interested in Listings Management. They use an agency called Ad-3 for their listings, although admitted not that effective. Using UBL. Will follow up Monday with Mary and get Randy on."
"[Opportunity]","006E000000furFjIAI","QK, Inc. - 10/2016","001E000000qJiHUIA0","true","false","New Business","Restaurant","2016-10-17","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000furJWIAY","Topgolf - 4/2017","001E000001gQQSGIA4","true","false","New Business","Entertainment","2017-04-28","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000furWfIAI","Meltwater ""Executive Alerts""","001E000001ewucNIAQ","true","false","New Business","Agency","2016-09-30","Closed Lost","Lost to Competitor","Personal Partner","","",""
"[Opportunity]","006E000000fusKPIAY","Victory Automotive Group - 10/2017","001E000001gmAaiIAE","true","false","New Business","Automotive","2017-10-10","Closed Lost","SE Turnover","","","","Not in buying mode. Just curious to see what is out there. They are very active on reviews, listings etc. Emails being automatically for all 40 locations. Hundreds of emails/day but did not seemed overwhelmed. Corporate is responding to 85% of reviews in the last 6 months for the 10 properties we pulled into audit. DealTracker and 1 other channel they are not tracking had just a couple reviews on it. Not interested in another demo with superiors at this time.  Feels like he is ok with the current system.  We just educated him on what's out there.  There is not enough pain even with hundreds of emails/day.  Was not on a path to perfect their online brand.  They are doing a decent job now with the basic/free tools out there.  He has a few team members helping.  Chatmeter would probably replace them."
"[Opportunity]","006E000000fusUtIAI","Bill Miller Bar-B-Q, Inc. - 3/2017","001E000000qJhRlIAK","true","false","New Business","Restaurant","2017-03-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fusVmIAI","IRET Properties LP - 11/2017","001E000000gKvywIAC","true","false","New Business","Multi-Family","2017-11-29","Closed Lost","Customer Stopped Responding","","Reputation.com","",""
"[Opportunity]","006E000000fusXxIAI","Direct General - 3/2017","001E000001cEPeXIAW","true","false","New Business","Financial Services","2017-03-31","Closed Lost","Delayed Opportunity","","Birdeye","","Really liked our software and could see a fit pending a lot of factors. 
Listing mgt decent for Google, Bing, Yahoo, Yellowpgs with some dupes/mismatches. 

Going through a merger. Being bought out in Nov 2016. 
Using an agency. 
Using ""Get 5 Stars"" for reviews. S&B focused so no enterprise level info and grouping like ours. 
Our Review Builder a big help
Our listings mgmt great for c/b for agency. 

Next step call with more of team and/or agency."
"[Opportunity]","006E000000futBFIAY","Denny's Corporation - 4/2017","001E000000heZGkIAM","true","false","New Business","Restaurant","2017-04-28","Closed Lost","Delayed Opportunity","","","","Presented to Traci Beasley at Erwin Penland who owns the Denny's Account.
Needs internal discussions."
"[Opportunity]","006E000000fvDJxIAM","Budget Blinds, Inc. - 11/2017","001E000000UfcbQIAR","true","false","New Business","Local Services","2017-11-30","Closed Lost","Customer Stopped Responding","","","","Met with Chris Lombard
Saw value in all the data 
Their business model is consultants work for Budget Blinds and have multiple territories.  Said that would be for 2017 budgets.  Jan/Feb time frame."
"[Opportunity]","006E000000fvDovIAE","Reitmans Limited - 12/2016","001E0000013IoiPIAS","true","false","New Business","Retail","2016-12-06","Closed Lost","Lost to Competitor","SweetIQ half our price...","SweetIQ","",""
"[Opportunity]","006E000000fvDqwIAE","Christopher & Banks - 3/2017","001E000001cEPbiIAG","true","false","New Business","Retail","2017-03-07","Closed Lost","Delayed Opportunity","","Yext","",""
"[Opportunity]","006E000000fvDutIAE","Sparkpr - 10/2016","001E000001go8n3IAA","true","false","New Business","Agency","2016-10-26","Closed Lost","Customer Not Qualified","","","","Meeting with Shane and Alexander. They work with brands like Walmart and Verizon. NOT currently working with brick and mortar shops. Using: Systemos/Sprinklr/Adspace/Sprout Social/Hootsuite and many other tools. NO email marketing or review generation campaigns. 

Not currently a fit.....PERSIST and uncover opportunity to add value to current services."
"[Opportunity]","006E000000fvE8vIAE","Performance Radiator - 4/2017","001E000001EqEzeIAF","true","false","New Business","Retail","2017-04-25","Closed Lost","Customer Stopped Responding","","Other","",""
"[Opportunity]","006E000000fvEEoIAM","919 Marketing Company, Inc. - 10/2016","001E000000iL3FbIAK","true","false","New Business","Agency","2016-10-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000glB6SIAU","PGA TOUR Superstore - 6/2017","001E0000013Ioh2IAC","true","false","New Business","Retail","2017-06-29","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000glBKtIAM","East Boston Savings Bank - 4/2017","001E000001cEPfHIAW","true","false","New Business","Financial Services","2017-04-28","Closed Lost","Price/Budget","","","",""
"[Opportunity]","006E000000glBMLIA2","S.L. Nusbaum Realty Co. - 12/2016","001E000001EqF6cIAF","true","false","New Business","Multi-Family","2016-12-30","Closed Lost","No Show","","","",""
"[Opportunity]","006E000000glBZZIA2","Dar Cars - 1/2017","001E000001gmAafIAE","true","false","New Business","Automotive","2017-01-16","Closed Lost","Price/Budget","","","",""
"[Opportunity]","006E000000glBeRIAU","Sertec - 5/2017","001E000001hOEfDIAW","true","false","New Business","Agency","2017-05-31","Closed Lost","Customer Changed Priorities","","","","2-9-17 . Met with Mario again.  Very focused on Bing and Foursquare.  Reviewing other platforms in the next two weeks and will have a Battle Royale between us and the other top one.  Liked our review and our media tabs. More powerful than he thought.  Loop back with him in 2 weeks.

They are a CRM company - wants to know if they can - via API - pull in our review data to their existing data. Everything they do is based on Customer Service Rankings in Fast Casual and QSR mags (for example). Wants release dates of sentiment and chatter."
"[Opportunity]","006E000000glBi4IAE","spencer gifts, llc. - 10/2016","001E000001Fdcc1IAB","true","false","New Business","Retail","2016-10-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000glBsiIAE","Kowalski - 1/2017","001E0000013IoaqIAC","true","false","New Business","Retail","2017-01-16","Closed Lost","Customer Not Qualified","","","","10 locations with one new location opening soon

Laurie Bell - Oversees the entire marketing team

They do some outsourcing for digital marketing however most of it is done in house

3 employees in marketing for 10 locations

Social media is their focus, they do not care about reviews or SEO as of now

I emphasized the importance behind SEO rankings, review traffic, and how they all piece together to increase traffic and revenue to their stores

They are currently reviewing budgets for next fiscal year which is on the calendar year schedule

I mentioned our new partnership with Yelp and how we will be increasing pricing on 10/1. Offered a price lock as well as the pre increase rate if we finalize by 09/30"
"[Opportunity]","006E000000glBuZIAU","Lerner Corporation - 3/2017","001E000001UjCbdIAF","true","false","New Business","Real Estate","2017-03-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000glBwQIAU","Zippys Inc - 12/2016","001E000000qJijEIAS","true","false","New Business","Restaurant","2016-12-14","Closed Lost","No Show","","Momentfeed","","Pitched to Jeanine (Marketing Manager) and John who handles all the social media, review management, and is starting to learn about SEO.

The biggest challenges that they are facing right now is maintaining engagement on social media, so they absolutely loved the built in sharing capabilities.

They are currently using MomentFeed which they like but aren't married to it. They also are using a local SEO company called ""Hibu"" for keyword optimization - which they are not doing a very good job. They weren't sure if they were still in contract with MomentFeed or not.

They currently filter negative responses to customer service who then handles the response. I pointed out that most of them were not responded to because momentfeed uses keyword mentioned to pull the data into their platform. 

Their social media is their strongest point - everything else needs serious improvement.

Hit hard on listings as they had 60+ duplicates for 10 locations, they were all over the place with phone numbers, addresses, and even had location names in the listing itself.

This was a great opportunity for me to educate them on SEO, and there were some significant wow moments especially pertaining to:

1. Review/media sharing
2. ReviewBuilder
3. Integrated SEO rank tracker
4. Listing inaccuracies and how important this was to fix to improve their SEO score.

At the end of the pitch they were ready to kick out their vendors and move forward.. Here is the buying process.

1. John & Jeanine evaluate and recommend options to the Director who has the final decision - it does not need to go any further.

2. Jeanine believes they have allocated this years remaining budget however we have a call scheduled on 9/28 to revisit the discussion."
"[Opportunity]","006E000000glC3lIAE","KemperSports Management - 1/2017","001E000000qJhzqIAC","true","false","New Business","Other","2017-01-19","Closed Lost","Customer Changed Priorities","","","","120 properties across the nation

They operate very similar to a franchise - resort managers handle their reviews and roll up to corporate however the decision is made by corporate as far as what tools they use.

Brendan has worked for the company for 9 years and owns the budget - for the most part he is the decision maker but would like to share it with other members of his team prior to moving forward

They currently do not have a solution in place for reputation monitoring but it has been discussed for ""years""

He really likes the following features in our platform:

1. Media monitoring
2. Integrated rank tracker
3. Review monitoring
4. ReviewBuilder"
"[Opportunity]","006E000000glCJRIA2","Great American Cookie - 3/2017","001E000001EqEP3IAN","true","false","New Business","Restaurant","2017-03-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000glCQDIA2","MaggieMoos/Marble Slab","001E00000165cFBIAY","true","false","New Business","Restaurant","2017-02-06","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000glF7hIAE","Goodwill Industries of San Antonio - 11/2016","001E000001gc88zIAA","true","false","New Business","Retail","2016-11-09","Closed Lost","Lost to Competitor","uknown","","",""
"[Opportunity]","006E000000glF8VIAU","Auto-Wares Inc CLM","001E0000013IoOcIAK","true","true","New Business","Automotive","2016-10-28","Closed Won","","","","","Met with Ryan- First meeting we pulled a bunch of stores he did not care about - because they were affiliates of franchisees. I asked him to send me a list of corporate owned stores, he did and we met again on Sept 16 for the audit.  He got the value of the platform, wants Review Builder and seriously considering Listing Management.
9-18 emailed asking for pricing."
"[Opportunity]","006E000000glFB0IAM","Mbr Management, Llc - 4/2017","001E000000qJi5lIAC","true","false","New Business","Restaurant","2017-04-29","Closed Lost","No Show","","VenueLabs","",""
"[Opportunity]","006E000000glFVyIAM","Brown Bear Car Wash","001E000000thCfdIAE","true","true","New Business","Automotive","2016-12-19","Closed Won","","","","","10-17 Met with Steve.  They outsource a couple of marketing functions to marketing companies. Project Bionic does all their Facebook and Twitter posts.  They just hired a new company, Spence Media Services to handle their Yelp. I mentioned to him the Yelp partnership.  
He loved the dashboard and being able to see all the reviews being pulled in. Said he's never seen anything like that before.  Said this is a timely conversation because they've just started looking at Yelp and all these other sites for lisitngs and reviews.  Asked when they'll take action. If they do it, they do it ""right away"" Asked for the deck, pricing.  Quoted $32 platform and $20 listings management, - He said it seemed like it was in the ballpark.

10-20 Steve emailed the following:  Thanks for the info and the follow up.  I am very interested in the Chatmeter services but will need to hold off for now.  October and November are our very slow months (the rainy season) and as a general rule, we don’t incur additional expenditures in those months.
 Please follow up with me at the end of November or start of December and we can revisit the timing for starting up these services."
"[Opportunity]","006E000000glFZMIA2","Cellular Communications Inc - 12/2016","001E000000qJhYnIAK","true","false","New Business","Software","2016-12-30","Closed Lost","Lost to Competitor","Unknown - Someone who is coop'd with Verizon - Verizon gave reimbursement to their store for using this provider","Other","",""
