_,Id,StageName,CreatedDate,OpportunityId
[OpportunityHistory],0080h00002sLOb6AAG,Closed Lost,2019-01-08T18:59:02.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sLOb7AAG,Closed Lost,2019-01-08T18:59:02.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sK3a8AAC,Validating,2018-12-14T19:52:35.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sJXo1AAG,Assessing,2018-12-05T20:40:49.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sJXnmAAG,Assessing,2018-12-05T20:40:25.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sJXnhAAG,Assessing,2018-12-05T20:39:46.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sJUNeAAO,Prospecting,2018-12-04T21:39:05.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sIiywAAC,Prospecting,2018-11-20T22:51:45.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sHnRYAA0,Presentation Delivered,2018-11-01T21:12:57.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002qmY32AAE,Presentation Delivered,2018-10-12T19:45:48.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002qlf41AAA,Presentation Booked,2018-09-25T17:14:35.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002qlf40AAA,Presentation Booked,2018-09-25T17:14:34.000+0000,0060h000017GMBWAA4
[OpportunityHistory],0080h00002sJ3DWAA0,Closed Lost,2018-11-28T18:06:13.000+0000,0060h000017GN3rAAG
[OpportunityHistory],0080h00002sJ3DXAA0,Closed Lost,2018-11-28T18:06:13.000+0000,0060h000017GN3rAAG
[OpportunityHistory],0080h00002qlhtKAAQ,Presentation Booked,2018-09-26T15:55:34.000+0000,0060h000017GN3rAAG
[OpportunityHistory],0080h00002qlhtJAAQ,Presentation Booked,2018-09-26T15:55:33.000+0000,0060h000017GN3rAAG
[OpportunityHistory],0080h00002sKPoaAAG,Closed Won,2018-12-17T21:18:54.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sKPmyAAG,Redlines,2018-12-17T21:14:15.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sJvPLAA0,Negotiating,2018-12-12T19:13:37.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sJYR5AAO,Negotiating,2018-12-05T22:47:05.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sJWaUAAW,Confirming,2018-12-05T16:47:15.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sIivTAAS,Assessing,2018-11-20T22:35:48.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sIgwwAAC,Validating,2018-11-20T16:18:01.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sIfTaAAK,Validating,2018-11-20T00:39:03.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sITHsAAO,Warm: Buying Signals,2018-11-15T21:19:50.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sHyf6AAC,Warm: Buying Signals,2018-11-06T16:36:45.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sHSgtAAG,Warm: Buying Signals,2018-10-25T15:40:30.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qmVYKAA2,Warm: Buying Signals,2018-10-11T22:51:49.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qlrIlAAI,Presentation Delivered,2018-09-28T22:48:29.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qlrHiAAI,Unqualified,2018-09-28T22:40:31.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qlmsAAAQ,Prospecting,2018-09-27T20:29:41.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qljFHAAY,Prospecting,2018-09-26T21:24:17.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002qljFIAAY,Prospecting,2018-09-26T21:24:17.000+0000,0060h000017GNR6AAO
[OpportunityHistory],0080h00002sJ3CxAAK,Closed Lost,2018-11-28T18:04:35.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002sJ3CyAAK,Closed Lost,2018-11-28T18:04:35.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002sJ3CYAA0,Assessing,2018-11-28T18:03:10.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002qmPlUAAU,Presentation Delivered,2018-10-10T17:26:28.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002qljIMAAY,Presentation Booked,2018-09-26T21:47:34.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002qljILAAY,Presentation Booked,2018-09-26T21:47:33.000+0000,0060h000017GNRkAAO
[OpportunityHistory],0080h00002qmlC3AAI,Closed Lost,2018-10-17T17:49:19.000+0000,0060h000017GNi8AAG
[OpportunityHistory],0080h00002qmlC2AAI,Closed Lost,2018-10-17T17:49:18.000+0000,0060h000017GNi8AAG
[OpportunityHistory],0080h00002qm3JfAAI,Warm: Buying Signals,2018-10-03T14:55:25.000+0000,0060h000017GNi8AAG
[OpportunityHistory],0080h00002qlkEHAAY,Presentation Booked,2018-09-27T13:16:41.000+0000,0060h000017GNi8AAG
[OpportunityHistory],0080h00002qlkEGAAY,Presentation Booked,2018-09-27T13:16:40.000+0000,0060h000017GNi8AAG
[OpportunityHistory],0080h00002sLXxOAAW,Closed Lost,2019-01-11T00:43:26.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002sLA7ZAAW,Closed Lost,2019-01-03T18:13:39.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002sLA7aAAG,Closed Lost,2019-01-03T18:13:39.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002sL9fpAAC,Assessing,2019-01-03T16:41:07.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002sL9cHAAS,Assessing,2019-01-03T16:29:07.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002qmhYzAAI,Presentation Delivered,2018-10-16T15:46:20.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002qll7qAAA,Presentation Booked,2018-09-27T15:12:10.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002qll7pAAA,Presentation Booked,2018-09-27T15:12:09.000+0000,0060h000017GO9JAAW
[OpportunityHistory],0080h00002sJ3EUAA0,Closed Lost,2018-11-28T18:08:32.000+0000,0060h000017GOAhAAO
[OpportunityHistory],0080h00002sJ3EVAA0,Closed Lost,2018-11-28T18:08:32.000+0000,0060h000017GOAhAAO
[OpportunityHistory],0080h00002qll9TAAQ,Presentation Booked,2018-09-27T15:14:49.000+0000,0060h000017GOAhAAO
[OpportunityHistory],0080h00002qll9SAAQ,Presentation Booked,2018-09-27T15:14:48.000+0000,0060h000017GOAhAAO
[OpportunityHistory],0080h00002sKssHAAS,Closed Lost,2018-12-27T17:47:28.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002sIfTbAAK,Validating,2018-11-20T00:39:03.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002sI6iSAAS,Warm: Buying Signals,2018-11-08T19:36:36.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002sI4LhAAK,Presentation Delivered,2018-11-08T04:35:52.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002qm1qSAAQ,Presentation Delivered,2018-10-02T21:11:56.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002qllJCAAY,Presentation Booked,2018-09-27T15:38:42.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002qllJDAAY,Presentation Booked,2018-09-27T15:38:42.000+0000,0060h000017GOETAA4
[OpportunityHistory],0080h00002sI6NfAAK,Closed Lost,2018-11-08T18:24:33.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002sI6NeAAK,Closed Lost,2018-11-08T18:24:32.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002sHfkJAAS,Presentation Delivered,2018-10-30T21:55:56.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002sHU8EAAW,Presentation Booked,2018-10-25T20:43:42.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002qllRMAAY,Presentation Booked,2018-09-27T16:02:54.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002qllRLAAY,Presentation Booked,2018-09-27T16:02:53.000+0000,0060h000017GOFqAAO
[OpportunityHistory],0080h00002sJ3DvAAK,Closed Lost,2018-11-28T18:07:15.000+0000,0060h000017GOYsAAO
[OpportunityHistory],0080h00002sJ3DwAAK,Closed Lost,2018-11-28T18:07:15.000+0000,0060h000017GOYsAAO
[OpportunityHistory],0080h00002qlmH3AAI,Presentation Booked,2018-09-27T18:38:33.000+0000,0060h000017GOYsAAO
[OpportunityHistory],0080h00002qlmH2AAI,Presentation Booked,2018-09-27T18:38:32.000+0000,0060h000017GOYsAAO
[OpportunityHistory],0080h00002sIDf7AAG,Closed Lost,2018-11-09T22:54:26.000+0000,0060h000017GOaoAAG
[OpportunityHistory],0080h00002sIDf8AAG,Closed Lost,2018-11-09T22:54:26.000+0000,0060h000017GOaoAAG
[OpportunityHistory],0080h00002sIDexAAG,Presentation Delivered,2018-11-09T22:53:56.000+0000,0060h000017GOaoAAG
[OpportunityHistory],0080h00002qlmK7AAI,Presentation Booked,2018-09-27T18:44:27.000+0000,0060h000017GOaoAAG
[OpportunityHistory],0080h00002qlmK6AAI,Presentation Booked,2018-09-27T18:44:26.000+0000,0060h000017GOaoAAG
[OpportunityHistory],0080h00002qn2siAAA,Closed Lost,2018-10-23T20:07:00.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qn2shAAA,Closed Lost,2018-10-23T20:06:59.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qn2sXAAQ,Presentation Delivered,2018-10-23T20:05:52.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qmdvUAAQ,Presentation Booked,2018-10-15T15:12:44.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qmRUoAAM,Presentation Delivered,2018-10-10T22:56:18.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qlp89AAA,Presentation Booked,2018-09-28T16:02:47.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002qlp88AAA,Presentation Booked,2018-09-28T16:02:46.000+0000,0060h000017GPWsAAO
[OpportunityHistory],0080h00002sIh0iAAC,Closed Lost,2018-11-20T16:32:47.000+0000,0060h000017GPfnAAG
[OpportunityHistory],0080h00002sIh0jAAC,Closed Lost,2018-11-20T16:32:47.000+0000,0060h000017GPfnAAG
[OpportunityHistory],0080h00002qlpelAAA,Presentation Booked,2018-09-28T17:35:42.000+0000,0060h000017GPfnAAG
[OpportunityHistory],0080h00002qlpemAAA,Presentation Booked,2018-09-28T17:35:42.000+0000,0060h000017GPfnAAG
[OpportunityHistory],0080h00002sIJE6AAO,Closed Lost,2018-11-12T23:35:15.000+0000,0060h000017GSnxAAG
[OpportunityHistory],0080h00002sIJE7AAO,Closed Lost,2018-11-12T23:35:15.000+0000,0060h000017GSnxAAG
[OpportunityHistory],0080h00002qlx2sAAA,Presentation Booked,2018-10-01T16:21:32.000+0000,0060h000017GSnxAAG
[OpportunityHistory],0080h00002qlx2tAAA,Presentation Booked,2018-10-01T16:21:32.000+0000,0060h000017GSnxAAG
[OpportunityHistory],0080h00002qmsFFAAY,Closed Lost,2018-10-19T20:47:53.000+0000,0060h000017GTI9AAO
[OpportunityHistory],0080h00002qmsFGAAY,Closed Lost,2018-10-19T20:47:53.000+0000,0060h000017GTI9AAO
[OpportunityHistory],0080h00002qlyOwAAI,Presentation Booked,2018-10-01T20:33:56.000+0000,0060h000017GTI9AAO
[OpportunityHistory],0080h00002qlyOvAAI,Presentation Booked,2018-10-01T20:33:55.000+0000,0060h000017GTI9AAO
[OpportunityHistory],0080h00002sIh0nAAC,Closed Lost,2018-11-20T16:33:18.000+0000,0060h000017GTRRAA4
[OpportunityHistory],0080h00002sIh0oAAC,Closed Lost,2018-11-20T16:33:18.000+0000,0060h000017GTRRAA4
[OpportunityHistory],0080h00002qlyoaAAA,Presentation Booked,2018-10-01T22:40:27.000+0000,0060h000017GTRRAA4
[OpportunityHistory],0080h00002qlyobAAA,Presentation Booked,2018-10-01T22:40:27.000+0000,0060h000017GTRRAA4
[OpportunityHistory],0080h00002sIubgAAC,Closed Lost,2018-11-26T15:57:08.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002sIubhAAC,Closed Lost,2018-11-26T15:57:08.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002sI3QqAAK,Presentation Delivered,2018-11-07T21:26:38.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002sI3QSAA0,Presentation Delivered,2018-11-07T21:26:09.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002qmfTwAAI,Presentation Delivered,2018-10-15T20:47:09.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002qlziIAAQ,Presentation Booked,2018-10-02T13:50:26.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002qlziJAAQ,Presentation Booked,2018-10-02T13:50:26.000+0000,0060h000017GTjeAAG
[OpportunityHistory],0080h00002sIJEBAA4,Closed Lost,2018-11-12T23:35:35.000+0000,0060h000017GTnRAAW
[OpportunityHistory],0080h00002sIJECAA4,Closed Lost,2018-11-12T23:35:35.000+0000,0060h000017GTnRAAW
[OpportunityHistory],0080h00002qlzr0AAA,Presentation Booked,2018-10-02T14:23:08.000+0000,0060h000017GTnRAAW
[OpportunityHistory],0080h00002qlzr1AAA,Presentation Booked,2018-10-02T14:23:08.000+0000,0060h000017GTnRAAW
[OpportunityHistory],0080h00002sIOcHAAW,Closed Lost,2018-11-14T17:39:05.000+0000,0060h000017GTnbAAG
[OpportunityHistory],0080h00002sIOcIAAW,Closed Lost,2018-11-14T17:39:05.000+0000,0060h000017GTnbAAG
[OpportunityHistory],0080h00002qmfONAAY,Presentation Delivered,2018-10-15T20:19:41.000+0000,0060h000017GTnbAAG
[OpportunityHistory],0080h00002qlzrZAAQ,Presentation Booked,2018-10-02T14:25:43.000+0000,0060h000017GTnbAAG
[OpportunityHistory],0080h00002qlzraAAA,Presentation Booked,2018-10-02T14:25:43.000+0000,0060h000017GTnbAAG
[OpportunityHistory],0080h00002sIuQ0AAK,Closed Lost,2018-11-26T15:17:17.000+0000,0060h000017GU1dAAG
[OpportunityHistory],0080h00002sIuPzAAK,Closed Lost,2018-11-26T15:17:16.000+0000,0060h000017GU1dAAG
[OpportunityHistory],0080h00002qm0OnAAI,Presentation Booked,2018-10-02T16:20:10.000+0000,0060h000017GU1dAAG
[OpportunityHistory],0080h00002qm0OoAAI,Presentation Booked,2018-10-02T16:20:10.000+0000,0060h000017GU1dAAG
[OpportunityHistory],0080h00002sJnSRAA0,Closed Lost,2018-12-10T20:51:30.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002sJnSSAA0,Closed Lost,2018-12-10T20:51:30.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002sJWsJAAW,Assessing,2018-12-05T17:43:28.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002sJWqrAAG,Prospecting,2018-12-05T17:36:24.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002sJV9NAAW,Prospecting,2018-12-05T01:08:58.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002qm1Q1AAI,Presentation Booked,2018-10-02T19:32:10.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002qm1Q0AAI,Presentation Booked,2018-10-02T19:32:09.000+0000,0060h000017GUQmAAO
[OpportunityHistory],0080h00002sHh3dAAC,Closed Lost,2018-10-31T14:43:54.000+0000,0060h000017GURQAA4
[OpportunityHistory],0080h00002sHh3cAAC,Closed Lost,2018-10-31T14:43:53.000+0000,0060h000017GURQAA4
[OpportunityHistory],0080h00002qmfVEAAY,Presentation Delivered,2018-10-15T20:54:03.000+0000,0060h000017GURQAA4
[OpportunityHistory],0080h00002qm1R8AAI,Presentation Booked,2018-10-02T19:34:50.000+0000,0060h000017GURQAA4
[OpportunityHistory],0080h00002qm1R9AAI,Presentation Booked,2018-10-02T19:34:50.000+0000,0060h000017GURQAA4
[OpportunityHistory],0080h00002umSnsAAE,Closed Lost,2019-04-08T02:17:27.000+0000,0060h000017GUTlAAO
[OpportunityHistory],0080h00002sIh3IAAS,Closed Lost,2018-11-20T16:39:23.000+0000,0060h000017GUTlAAO
[OpportunityHistory],0080h00002sIh3JAAS,Closed Lost,2018-11-20T16:39:23.000+0000,0060h000017GUTlAAO
[OpportunityHistory],0080h00002qm1XfAAI,Presentation Booked,2018-10-02T19:53:52.000+0000,0060h000017GUTlAAO
[OpportunityHistory],0080h00002qm1XgAAI,Presentation Booked,2018-10-02T19:53:52.000+0000,0060h000017GUTlAAO
[OpportunityHistory],0080h00002sIeLUAA0,Closed Lost,2018-11-19T19:12:53.000+0000,0060h000017GUTqAAO
[OpportunityHistory],0080h00002sIeLVAA0,Closed Lost,2018-11-19T19:12:53.000+0000,0060h000017GUTqAAO
[OpportunityHistory],0080h00002qm1YjAAI,Presentation Booked,2018-10-02T19:57:15.000+0000,0060h000017GUTqAAO
[OpportunityHistory],0080h00002qm1YiAAI,Presentation Booked,2018-10-02T19:57:14.000+0000,0060h000017GUTqAAO
[OpportunityHistory],0080h00002sIh1MAAS,Closed Lost,2018-11-20T16:34:24.000+0000,0060h000017GUVmAAO
[OpportunityHistory],0080h00002sIh12AAC,Closed Lost,2018-11-20T16:33:46.000+0000,0060h000017GUVmAAO
[OpportunityHistory],0080h00002sIh13AAC,Closed Lost,2018-11-20T16:33:46.000+0000,0060h000017GUVmAAO
[OpportunityHistory],0080h00002qm1dYAAQ,Presentation Booked,2018-10-02T20:13:06.000+0000,0060h000017GUVmAAO
[OpportunityHistory],0080h00002qm1dZAAQ,Presentation Booked,2018-10-02T20:13:06.000+0000,0060h000017GUVmAAO
[OpportunityHistory],0080h00002sIh3NAAS,Closed Lost,2018-11-20T16:39:43.000+0000,0060h000017GUXdAAO
[OpportunityHistory],0080h00002sIh3OAAS,Closed Lost,2018-11-20T16:39:43.000+0000,0060h000017GUXdAAO
[OpportunityHistory],0080h00002qm1jWAAQ,Presentation Booked,2018-10-02T20:33:44.000+0000,0060h000017GUXdAAO
[OpportunityHistory],0080h00002qm1jXAAQ,Presentation Booked,2018-10-02T20:33:44.000+0000,0060h000017GUXdAAO
[OpportunityHistory],0080h00002sIh1bAAC,Closed Lost,2018-11-20T16:35:18.000+0000,0060h000017GVBTAA4
[OpportunityHistory],0080h00002sIh1cAAC,Closed Lost,2018-11-20T16:35:18.000+0000,0060h000017GVBTAA4
[OpportunityHistory],0080h00002qm3b5AAA,Presentation Booked,2018-10-03T15:39:43.000+0000,0060h000017GVBTAA4
[OpportunityHistory],0080h00002qm3b6AAA,Presentation Booked,2018-10-03T15:39:43.000+0000,0060h000017GVBTAA4
[OpportunityHistory],0080h00002sIh3wAAC,Closed Lost,2018-11-20T16:41:56.000+0000,0060h000017GVBiAAO
[OpportunityHistory],0080h00002sIh3xAAC,Closed Lost,2018-11-20T16:41:56.000+0000,0060h000017GVBiAAO
[OpportunityHistory],0080h00002qm3btAAA,Presentation Booked,2018-10-03T15:41:18.000+0000,0060h000017GVBiAAO
[OpportunityHistory],0080h00002qm3buAAA,Presentation Booked,2018-10-03T15:41:18.000+0000,0060h000017GVBiAAO
[OpportunityHistory],0080h00002qmxHWAAY,Closed Lost,2018-10-22T17:35:46.000+0000,0060h000017GVD5AAO
[OpportunityHistory],0080h00002qmxHXAAY,Closed Lost,2018-10-22T17:35:46.000+0000,0060h000017GVD5AAO
[OpportunityHistory],0080h00002qmxHRAAY,Presentation Delivered,2018-10-22T17:35:25.000+0000,0060h000017GVD5AAO
[OpportunityHistory],0080h00002qm3gBAAQ,Presentation Booked,2018-10-03T15:59:57.000+0000,0060h000017GVD5AAO
[OpportunityHistory],0080h00002qm3gAAAQ,Presentation Booked,2018-10-03T15:59:56.000+0000,0060h000017GVD5AAO
[OpportunityHistory],0080h00002sIh1RAAS,Closed Lost,2018-11-20T16:34:48.000+0000,0060h000017GVSAAA4
[OpportunityHistory],0080h00002sIh1SAAS,Closed Lost,2018-11-20T16:34:48.000+0000,0060h000017GVSAAA4
[OpportunityHistory],0080h00002qm4QYAAY,Presentation Booked,2018-10-03T18:58:10.000+0000,0060h000017GVSAAA4
[OpportunityHistory],0080h00002qm4QXAAY,Presentation Booked,2018-10-03T18:58:09.000+0000,0060h000017GVSAAA4
[OpportunityHistory],0080h00002qmpLzAAI,Closed Lost,2018-10-18T20:49:53.000+0000,0060h000017GVX2AAO
[OpportunityHistory],0080h00002qmpM0AAI,Closed Lost,2018-10-18T20:49:53.000+0000,0060h000017GVX2AAO
[OpportunityHistory],0080h00002qm4eqAAA,Presentation Booked,2018-10-03T19:35:43.000+0000,0060h000017GVX2AAO
[OpportunityHistory],0080h00002qm4erAAA,Presentation Booked,2018-10-03T19:35:43.000+0000,0060h000017GVX2AAO
[OpportunityHistory],0080h00002sKsarAAC,Closed Lost,2018-12-27T16:41:35.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sKsasAAC,Closed Lost,2018-12-27T16:41:35.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sKVM9AAO,Validating,2018-12-18T22:36:41.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sJNioAAG,Validating,2018-12-03T16:15:18.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sIfTjAAK,Validating,2018-11-20T00:39:03.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sIJ8rAAG,Warm: Buying Signals,2018-11-12T22:54:58.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sHUUZAA4,Warm: Buying Signals,2018-10-25T22:11:33.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qn3HNAAY,Warm: Buying Signals,2018-10-23T21:29:17.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qn3A7AAI,Warm: Buying Signals,2018-10-23T21:07:40.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qn3A2AAI,Warm: Buying Signals,2018-10-23T21:07:34.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qn246AAA,Warm: Buying Signals,2018-10-23T17:39:44.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qm4siAAA,Presentation Booked,2018-10-03T20:50:50.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002qm4sjAAA,Presentation Booked,2018-10-03T20:50:50.000+0000,0060h000017GVc7AAG
[OpportunityHistory],0080h00002sHzFGAA0,Closed Lost,2018-11-06T19:07:25.000+0000,0060h000017GWLDAA4
[OpportunityHistory],0080h00002sHzFHAA0,Closed Lost,2018-11-06T19:07:25.000+0000,0060h000017GWLDAA4
[OpportunityHistory],0080h00002qm70HAAQ,Presentation Booked,2018-10-04T15:32:35.000+0000,0060h000017GWLDAA4
[OpportunityHistory],0080h00002qm70GAAQ,Presentation Booked,2018-10-04T15:32:34.000+0000,0060h000017GWLDAA4
[OpportunityHistory],0080h00002sIU1qAAG,Closed Lost,2018-11-16T01:33:30.000+0000,0060h000017GWRLAA4
[OpportunityHistory],0080h00002sHzFQAA0,Closed Lost,2018-11-06T19:08:06.000+0000,0060h000017GWRLAA4
[OpportunityHistory],0080h00002sHzFRAA0,Closed Lost,2018-11-06T19:08:06.000+0000,0060h000017GWRLAA4
[OpportunityHistory],0080h00002qm7FbAAI,Presentation Booked,2018-10-04T16:37:08.000+0000,0060h000017GWRLAA4
[OpportunityHistory],0080h00002qm7FaAAI,Presentation Booked,2018-10-04T16:37:07.000+0000,0060h000017GWRLAA4
[OpportunityHistory],0080h00002sIh2FAAS,Closed Lost,2018-11-20T16:36:58.000+0000,0060h000017GWTMAA4
[OpportunityHistory],0080h00002sIh2GAAS,Closed Lost,2018-11-20T16:36:58.000+0000,0060h000017GWTMAA4
[OpportunityHistory],0080h00002qm7LJAAY,Presentation Booked,2018-10-04T17:08:29.000+0000,0060h000017GWTMAA4
[OpportunityHistory],0080h00002qm7LKAAY,Presentation Booked,2018-10-04T17:08:29.000+0000,0060h000017GWTMAA4
[OpportunityHistory],0080h00002sIJEHAA4,Closed Lost,2018-11-12T23:35:44.000+0000,0060h000017GWdZAAW
[OpportunityHistory],0080h00002sIJEGAA4,Closed Lost,2018-11-12T23:35:43.000+0000,0060h000017GWdZAAW
[OpportunityHistory],0080h00002qm7n1AAA,Presentation Booked,2018-10-04T18:37:48.000+0000,0060h000017GWdZAAW
[OpportunityHistory],0080h00002qm7n2AAA,Presentation Booked,2018-10-04T18:37:48.000+0000,0060h000017GWdZAAW
[OpportunityHistory],0080h00002sIh2AAAS,Closed Lost,2018-11-20T16:36:32.000+0000,0060h000017GWtFAAW
[OpportunityHistory],0080h00002sIh2BAAS,Closed Lost,2018-11-20T16:36:32.000+0000,0060h000017GWtFAAW
[OpportunityHistory],0080h00002qm8VpAAI,Presentation Booked,2018-10-04T21:14:27.000+0000,0060h000017GWtFAAW
[OpportunityHistory],0080h00002qm8VoAAI,Presentation Booked,2018-10-04T21:14:26.000+0000,0060h000017GWtFAAW
[OpportunityHistory],0080h00002sKtlfAAC,Closed Lost,2018-12-27T22:06:28.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002sKtlgAAC,Closed Lost,2018-12-27T22:06:28.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002sJ7sZAAS,Validating,2018-11-29T20:06:57.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002qmZoBAAU,Presentation Delivered,2018-10-12T23:04:33.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002qmAhKAAU,Presentation Booked,2018-10-05T16:56:09.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002qmAh6AAE,Prospecting,2018-10-05T16:55:23.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002qmAh5AAE,Prospecting,2018-10-05T16:55:22.000+0000,0060h000017GXiZAAW
[OpportunityHistory],0080h00002sIuGsAAK,Closed Lost,2018-11-26T14:57:34.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002sIuGtAAK,Closed Lost,2018-11-26T14:57:34.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002sIjb7AAC,Validating,2018-11-21T04:49:13.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002sIfTlAAK,Validating,2018-11-20T00:39:04.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002qmi0yAAA,Warm: Buying Signals,2018-10-16T17:31:23.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002qmAhkAAE,Presentation Booked,2018-10-05T16:58:25.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002qmAhjAAE,Presentation Booked,2018-10-05T16:58:24.000+0000,0060h000017GXiyAAG
[OpportunityHistory],0080h00002sKUoMAAW,Closed Lost,2018-12-18T21:05:42.000+0000,0060h000017GXuBAAW
[OpportunityHistory],0080h00002sKUoNAAW,Closed Lost,2018-12-18T21:05:42.000+0000,0060h000017GXuBAAW
[OpportunityHistory],0080h00002qmB9KAAU,Presentation Booked,2018-10-05T18:54:52.000+0000,0060h000017GXuBAAW
[OpportunityHistory],0080h00002qmB9JAAU,Presentation Booked,2018-10-05T18:54:51.000+0000,0060h000017GXuBAAW
